Country: USA,,,,,,,,,
Variable: Job_Creation_Rate_Births,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,
 *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
b) 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D
c) 2,1.6,D,1.9,1.0,0.0,0.0,0.0,0.0,
d) 3,3.3,2.0,0.0,1.9,1.9,0.0,0.0,0.0,D
e) 4,3.7,3.5,0.9,2.2,1.8,0.0,0.0,0.0,
f) 5,3.1,D,1.1,0.0,0.0,0.0,0.0,0.0,
g) 6 to 10,2.8,0.3,0.9,0.3,0.6,0.0,0.0,0.0,0.0
h) 11 to 15,1.8,1.2,0.1,0.6,0.0,0.0,0.0,0.0,0.0
i) 16 to 20,D,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j) 21 to 25,D,D,0.0,0.0,0.0,0.0,0.0,0.0,D
k) 26+,,,,,,,,,
l) Left Censored,0.9,D,0.5,0.2,0.0,0.0,0.0,0.0,0.0
m) ALL,13.4,9.0,7.1,5.9,6.8,4.7,7.5,0.0,2.8
,           2003,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,200.0,200.0,199.9,200.0,200.0,199.9,200.0,199.9,
b) 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D
c) 2,2.5,D,1.2,0.0,0.0,0.0,0.0,0.0,D
d) 3,1.9,D,1.1,1.1,0.0,0.0,0.0,0.0,
e) 4,2.1,D,1.2,0.0,0.0,0.0,0.0,0.0,D
f) 5,2.9,2.1,0.5,0.6,0.0,0.0,0.0,,D
g) 6 to 10,1.6,0.7,1.0,0.5,0.0,0.0,0.0,0.0,D
h) 11 to 15,2.2,1.0,0.6,0.6,0.0,0.0,0.0,0.0,
i) 16 to 20,1.3,D,0.2,0.0,0.0,0.0,0.0,0.0,0.0
j) 21 to 25,1.7,D,0.9,0.3,0.0,0.0,0.0,0.0,D
k) 26+,1.5,0.0,0.0,0.0,0.0,0.0,0.0,,D
l) Left Censored,0.8,0.4,0.1,0.0,0.5,0.0,0.0,0.0,0.0
m) ALL,12.4,7.2,6.7,5.8,4.9,4.0,3.7,4.4,0.0
,           2004,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,197.0,198.8,200.0,200.0,199.9,199.9,200.0,,
b) 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
c) 2,1.7,1.8,0.5,1.4,1.8,0.0,0.0,,D
d) 3,3.0,D,0.4,0.7,2.3,0.0,0.0,0.0,D
e) 4,1.4,D,0.4,0.0,0.0,0.0,0.0,0.0,
f) 5,2.0,D,0.5,0.0,0.0,0.0,0.0,0.0,D
g) 6 to 10,D,0.9,1.1,0.2,0.0,0.0,0.0,0.0,0.0
h) 11 to 15,1.4,0.8,0.6,0.5,0.6,0.0,0.0,0.0,
i) 16 to 20,1.2,1.0,0.3,1.1,0.0,0.0,0.0,0.0,0.0
j) 21 to 25,0.8,D,0.2,0.0,0.0,0.0,0.0,0.0,D
k) 26+,D,0.0,0.0,0.0,0.0,0.0,0.0,,D
l) Left Censored,1.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m) ALL,12.1,7.5,6.1,5.0,4.5,5.2,3.2,0.0,0.0
,           2005,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,195.9,197.6,198.5,195.3,193.8,199.9,200.0,200.0,D
b) 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
c) 2,D,1.2,1.9,1.2,0.0,0.0,0.0,0.0,
d) 3,3.1,1.1,0.5,0.5,0.0,6.8,0.0,0.0,D
e) 4,2.1,1.2,0.5,1.3,0.0,0.0,0.0,0.0,D
f) 5,3.2,D,2.3,1.3,0.0,0.0,0.0,0.0,
g) 6 to 10,1.8,1.0,0.4,0.5,0.8,0.0,0.0,0.0,0.0
h) 11 to 15,1.4,D,0.0,0.0,1.0,0.0,0.0,0.0,D
i) 16 to 20,0.8,0.4,0.2,0.3,0.0,0.0,0.0,0.0,0.0
j) 21 to 25,1.1,D,0.4,0.5,1.8,0.0,0.0,0.0,D
k) 26+,D,D,1.1,1.0,0.0,0.0,0.0,0.0,D
l) Left Censored,0.9,D,0.2,0.0,0.4,0.0,0.0,0.0,0.0
m) ALL,12.0,7.2,5.9,5.6,5.1,5.6,6.3,5.3,5.9
,           2006,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,197.6,198.1,198.9,200.0,199.9,200.0,199.9,200.0,
b) 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D
c) 2,1.7,D,0.7,0.0,0.0,0.0,0.0,,D
d) 3,2.6,D,0.0,1.2,2.8,0.0,0.0,0.0,
e) 4,3.1,D,0.3,1.1,2.3,0.0,0.0,,D
f) 5,1.1,D,1.3,0.0,0.0,0.0,0.0,0.0,D
g) 6 to 10,1.3,D,0.1,0.2,0.0,0.0,0.0,0.0,D
h) 11 to 15,1.4,0.7,0.2,0.2,0.0,0.0,0.0,0.0,D
i) 16 to 20,2.0,D,0.4,0.0,1.1,0.0,0.0,0.0,0.0
j) 21 to 25,1.3,0.0,0.0,0.6,0.0,3.1,0.0,0.0,D
k) 26+,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D
l) Left Censored,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m) ALL,12.5,7.7,6.4,5.8,5.0,6.3,6.1,2.8,0.0
,           2007,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,189.6,198.2,198.7,200.0,200.0,199.9,199.9,199.9,
b) 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
c) 2,2.1,D,0.0,0.5,0.0,0.0,0.0,0.0,D
d) 3,2.7,D,0.5,0.9,0.0,0.0,0.0,,D
e) 4,1.3,D,1.1,0.0,0.0,0.0,0.0,0.0,
f) 5,2.2,D,0.0,1.6,0.0,0.0,0.0,,D
g) 6 to 10,1.5,0.6,0.5,0.6,0.6,0.0,0.0,0.0,0.0
h) 11 to 15,1.3,0.5,0.6,0.0,0.6,1.1,0.0,0.0,D
i) 16 to 20,1.2,0.4,0.4,0.5,0.8,2.5,18.6,0.0,D
j) 21 to 25,0.8,0.7,0.4,0.0,0.0,0.0,7.6,0.0,0.0
k) 26+,0.7,D,0.3,0.0,0.0,0.0,0.0,0.0,D
l) Left Censored,0.8,0.0,0.0,0.2,0.9,0.0,0.0,0.0,0.0
m) ALL,11.2,7.7,6.0,6.4,4.6,4.3,7.5,4.7,0.0
,           2008,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,189.7,193.3,199.9,200.0,189.5,199.9,199.9,199.9,
b) 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
c) 2,D,D,0.5,0.0,0.0,0.0,0.0,0.0,
d) 3,1.2,D,0.8,0.0,0.0,0.0,0.0,0.0,D
e) 4,1.8,D,1.8,0.0,0.0,0.0,0.0,,D
f) 5,3.3,1.2,0.5,1.6,0.0,0.0,0.0,0.0,
g) 6 to 10,1.7,0.8,0.4,0.5,0.0,1.3,0.0,0.0,D
h) 11 to 15,1.3,0.4,0.5,0.5,0.0,0.0,0.0,0.0,D
i) 16 to 20,1.1,0.5,0.1,1.4,2.1,0.0,0.0,0.0,D
j) 21 to 25,1.1,D,0.0,0.5,0.0,0.0,0.0,0.0,0.0
k) 26+,1.2,0.5,0.3,0.0,0.0,1.5,0.0,0.0,D
l) Left Censored,D,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
m) ALL,10.1,6.4,4.9,4.7,3.7,3.3,3.4,5.6,0.0
,           2009,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,D,195.9,199.9,199.9,200.0,199.9,199.9,200.0,
b) 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
c) 2,2.3,0.9,2.7,0.6,0.0,0.0,,0.0,D
d) 3,2.1,1.0,0.7,1.3,2.3,0.0,0.0,0.0,
e) 4,2.8,0.0,0.9,0.7,0.0,0.0,0.0,0.0,D
f) 5,2.9,D,1.7,0.9,0.0,0.0,0.0,,D
g) 6 to 10,1.8,0.3,0.5,0.7,0.0,1.2,0.0,0.0,D
h) 11 to 15,2.0,0.8,0.3,0.2,0.7,0.0,0.0,0.0,0.0
i) 16 to 20,D,D,0.0,0.0,0.0,0.0,0.0,0.0,
j) 21 to 25,0.4,D,0.0,0.3,0.0,0.0,0.0,0.0,0.0
k) 26+,0.8,D,0.6,0.0,0.0,0.0,0.0,0.0,D
l) Left Censored,1.0,D,0.4,0.2,0.0,0.0,0.0,0.0,0.0
m) ALL,9.1,5.7,5.3,4.5,4.2,3.2,3.3,1.7,0.0
,           2010,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,195.6,198.6,198.6,200.0,199.9,199.9,199.8,200.0,
b) 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
c) 2,2.5,D,0.4,0.0,0.0,0.0,0.0,0.0,
d) 3,3.0,1.1,1.8,1.0,3.6,8.7,,0.0,D
e) 4,3.4,2.2,2.4,0.0,0.0,0.0,0.0,0.0,
f) 5,1.8,1.5,3.2,0.0,0.0,0.0,0.0,0.0,D
g) 6 to 10,2.1,1.2,1.2,1.0,0.0,0.0,0.0,0.0,D
h) 11 to 15,1.7,D,1.7,0.2,0.0,0.0,0.0,0.0,D
i) 16 to 20,1.9,D,0.5,0.3,1.1,1.4,0.0,0.0,D
j) 21 to 25,1.1,D,0.4,0.7,2.2,0.0,0.0,0.0,0.0
k) 26+,0.9,D,0.6,0.0,0.0,0.0,0.0,0.0,D
l) Left Censored,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m) ALL,8.7,5.3,5.9,3.7,4.9,4.3,2.5,6.1,0.0
,           2011,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,196.0,195.4,198.0,196.2,200.0,200.0,200.0,199.8,
b) 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
c) 2,D,2.3,2.1,1.4,0.0,0.0,0.0,0.0,D
d) 3,2.9,2.4,0.9,3.1,0.0,0.0,0.0,0.0,
e) 4,1.9,D,0.0,1.4,0.0,0.0,0.0,0.0,D
f) 5,3.5,D,0.0,0.8,0.0,0.0,0.0,,
g) 6 to 10,2.5,1.1,0.7,0.7,0.0,0.0,0.0,0.0,D
h) 11 to 15,2.1,0.9,0.6,0.0,0.0,0.0,0.0,0.0,D
i) 16 to 20,2.1,D,0.6,0.0,0.0,0.0,0.0,0.0,D
j) 21 to 25,1.1,D,0.2,0.0,0.0,0.0,0.0,0.0,0.0
k) 26+,1.3,0.8,0.2,0.0,0.6,0.0,0.0,0.0,D
l) Left Censored,D,D,0.3,0.6,0.0,0.0,0.0,0.0,0.0
m) ALL,9.0,5.7,4.5,4.7,5.2,1.8,3.9,2.5,0.0
,           2012,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,199.9,200.0,199.9,200.0,199.9,199.9,199.8,,D
b) 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
c) 2,2.1,D,0.5,0.0,0.0,0.0,0.0,0.0,
d) 3,2.1,D,1.4,0.7,0.0,0.0,0.0,0.0,D
e) 4,3.0,1.2,1.9,1.0,0.0,0.0,0.0,0.0,
f) 5,2.8,1.6,0.6,2.2,0.0,7.4,0.0,0.0,D
g) 6 to 10,2.4,0.8,0.9,0.0,0.5,0.0,0.0,0.0,D
h) 11 to 15,2.2,0.7,0.1,0.0,1.0,4.3,0.0,0.0,D
i) 16 to 20,1.7,D,0.6,0.0,0.0,0.0,0.0,0.0,D
j) 21 to 25,1.2,D,0.3,0.0,0.9,0.0,0.0,0.0,0.0
k) 26+,1.1,D,0.0,0.0,0.6,0.0,0.0,0.0,0.0
l) Left Censored,1.7,0.0,0.5,0.4,0.0,0.0,0.0,0.0,0.0
m) ALL,10.1,6.1,5.5,4.2,4.0,3.6,1.8,0.0,2.6
