Country: USA,,,,,,,,,
Variable: Job_Creation_Rate_Births,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,
 *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
l) Left Censored,1.6,0.9,D,D,0.0,0.0,0.0,0.0,0.0
m) ALL,29.0,12.5,8.9,7.1,4.1,4.8,9.7,0.0,0.0
,           1992,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,199.1,199.1,199.9,200.0,200.0,200.0,199.9,,
b) 1,D,0.0,D,0.0,0.0,0.0,0.0,0.0,
c) 2,4.0,D,D,0.0,0.0,0.0,0.0,0.0,
d) 3,D,2.1,0.0,D,0.0,0.0,0.0,D,D
e) 4,4.6,1.4,D,D,0.0,0.0,D,D,
f) 5,3.9,D,D,0.0,0.0,0.0,D,0.0,D
g) 6 to 10,4.2,1.4,D,D,0.0,0.0,0.0,0.0,0.0
h) 11 to 15,2.7,D,D,0.0,0.0,0.0,0.0,0.0,0.0
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,1.7,D,0.0,D,0.0,0.0,0.0,0.0,0.0
m) ALL,24.8,10.1,7.0,4.3,4.6,1.8,6.7,0.0,0.0
,           1993,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,197.3,197.6,181.4,193.1,200.0,D,D,,
b) 1,0.0,D,D,0.0,0.0,D,D,0.0,
c) 2,4.5,D,0.0,0.0,0.0,D,0.0,D,D
d) 3,D,D,0.0,0.0,0.0,0.0,0.0,D,D
e) 4,3.5,0.0,D,D,0.0,0.0,0.0,D,D
f) 5,D,1.6,D,0.0,0.0,0.0,D,D,
g) 6 to 10,5.3,1.4,D,D,0.0,0.0,0.0,0.0,0.0
h) 11 to 15,3.2,D,D,0.0,0.0,0.0,0.0,0.0,0.0
i) 16 to 20,4.1,D,D,0.0,0.0,0.0,D,,D
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,1.5,0.8,D,D,0.0,0.0,0.0,0.0,0.0
m) ALL,23.0,8.5,6.0,3.4,2.3,3.3,4.7,0.0,0.0
,           1994,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,197.4,200.0,200.0,199.9,200.0,D,D,D,D
b) 1,0.5,D,0.0,D,0.0,0.0,D,D,
c) 2,4.8,1.5,D,D,0.0,0.0,D,D,
d) 3,5.0,D,D,0.0,0.0,0.0,0.0,D,D
e) 4,5.4,D,D,D,0.0,0.0,0.0,0.0,
f) 5,3.9,D,D,D,0.0,0.0,D,,
g) 6 to 10,3.8,1.2,D,D,0.0,0.0,0.0,0.0,0.0
h) 11 to 15,1.6,0.6,D,D,0.0,0.0,0.0,D,D
i) 16 to 20,1.8,0.0,0.0,0.0,0.0,0.0,0.0,D,D
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,1.0,0.8,D,D,0.0,D,0.0,0.0,0.0
m) ALL,21.8,8.7,5.9,4.0,1.9,4.4,5.1,3.6,10.0
,           1995,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,197.5,199.9,200.0,200.0,D,D,,,
b) 1,D,0.0,0.0,D,0.0,0.0,0.0,D,D
c) 2,D,D,2.5,0.0,0.0,0.0,D,D,
d) 3,3.2,1.1,0.0,0.0,0.0,0.0,,0.0,
e) 4,4.4,D,D,0.0,0.0,0.0,D,0.0,D
f) 5,6.0,1.8,0.0,0.0,0.0,0.0,D,D,
g) 6 to 10,3.7,1.3,D,D,0.0,D,0.0,0.0,0.0
h) 11 to 15,2.8,D,0.0,D,0.0,0.0,0.0,D,D
i) 16 to 20,2.6,D,0.0,D,D,0.0,0.0,D,D
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,1.6,1.1,0.5,D,D,0.0,0.0,0.0,0.0
m) ALL,21.6,9.4,5.1,5.5,5.0,3.6,0.0,0.0,6.4
,           1996,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,195.9,198.9,197.6,200.0,D,154.6,D,D,D
b) 1,0.9,D,0.0,D,0.0,0.0,0.0,,
c) 2,2.9,D,0.0,D,0.0,0.0,0.0,D,D
d) 3,D,D,0.0,0.0,0.0,0.0,D,D,
e) 4,D,1.3,D,0.0,0.0,0.0,D,D,
f) 5,2.8,D,D,0.0,0.0,0.0,0.0,D,D
g) 6 to 10,4.0,0.9,D,0.9,D,0.0,0.0,D,D
h) 11 to 15,2.0,1.0,D,D,0.0,0.0,0.0,0.0,0.0
i) 16 to 20,D,0.0,D,0.0,0.0,0.0,0.0,D,D
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,1.5,D,D,D,0.0,0.0,0.0,0.0,0.0
m) ALL,21.5,8.6,6.5,7.2,3.5,4.3,1.7,3.3,5.2
,           1997,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,197.8,200.0,200.0,199.9,D,D,,,
b) 1,0.6,D,D,D,0.0,D,0.0,D,D
c) 2,4.4,D,D,0.0,0.0,0.0,0.0,,
