Country: USA,,,,,,,,,
Variable: Net_Job_Creation_Rate,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,
 *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
e) 4,11.5,-1.2,-0.9,50.2,-11.5,-15.9,-32.3,2.1,D
f) 5,2.8,-10.4,-7.0,-1.0,-4.6,-14.5,-42.2,-82.7,D
g) 6 to 10,8.3,-2.6,-3.3,-2.7,9.2,-6.7,-6.0,-22.4,7.1
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,2.2,-0.6,-3.0,0.0,0.2,-3.5,-7.8,-3.6,8.3
m) ALL,20.5,7.3,5.3,11.2,5.6,0.5,1.8,-7.3,7.2
,           1987,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,198.0,199.0,200.0,188.0,182.4,150.3,76.7,63.1,D
b) 1,26.5,3.2,-9.2,8.6,-5.6,14.1,-35.9,1.3,
c) 2,11.1,2.2,-1.3,-3.7,-18.9,-56.4,-164.6,0.0,
d) 3,4.9,17.7,-8.4,-16.9,1.3,-5.7,2.7,11.3,
e) 4,9.5,5.2,-0.6,-12.4,-11.0,-7.7,18.6,2.9,
f) 5,4.5,-1.4,-6.6,-5.8,-1.4,-19.8,20.6,3.9,D
g) 6 to 10,9.5,-0.2,-0.8,-1.7,-0.5,-4.8,-18.0,-11.1,0.1
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,6.2,2.9,3.1,3.0,-0.3,-7.7,-4.5,-15.2,-1.7
m) ALL,23.7,13.1,7.2,6.9,4.8,-1.5,0.0,-7.5,-8.1
,           1988,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,195.2,197.7,198.1,200.0,200.0,200.0,199.8,200.0,
b) 1,49.6,2.8,4.2,-10.6,-9.7,-10.7,11.2,-0.9,D
c) 2,14.0,-1.2,-3.1,-7.7,-15.4,-42.5,-19.7,-34.0,
d) 3,9.3,3.6,0.8,-6.7,4.8,5.4,,-9.3,
e) 4,3.8,-3.0,2.9,-19.9,-12.8,-22.6,-19.3,5.7,
f) 5,2.1,0.7,-9.9,-6.7,-12.8,2.4,-32.9,-8.1,
g) 6 to 10,3.1,-3.4,-3.1,-6.4,-4.4,-2.5,11.8,-28.9,10.1
h) 11 to 15,4.4,2.0,-3.2,-9.4,0.4,-21.9,0.0,,D
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,0.6,-1.2,2.5,-0.8,4.8,0.7,-3.6,-0.8,1.2
m) ALL,24.0,8.9,7.8,2.4,5.1,0.6,0.5,-8.0,3.7
,           1989,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,196.1,195.9,188.3,193.2,183.5,180.1,200.0,200.0,D
b) 1,45.3,5.8,-1.5,-7.1,-17.9,-13.3,0.7,18.8,
c) 2,9.4,-3.5,-7.9,-6.9,-14.9,-8.1,-9.4,3.8,D
d) 3,17.0,0.0,-7.5,-2.2,3.8,6.1,-17.2,1.9,
e) 4,9.7,-6.1,-7.6,-10.5,-7.6,-18.6,76.7,6.6,
f) 5,5.5,-1.6,-4.5,-0.4,3.6,0.1,-14.9,5.7,
g) 6 to 10,7.3,-3.7,-1.7,-2.6,-7.1,2.2,-20.4,1.1,3.5
h) 11 to 15,13.7,-2.8,0.9,3.5,-6.5,-2.6,11.8,-49.3,7.2
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,6.9,-3.0,0.5,0.0,-1.8,1.0,-1.7,-2.0,1.7
m) ALL,25.1,6.0,5.2,5.0,1.7,4.6,0.0,-0.3,6.6
,           1990,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,196.9,198.7,199.9,200.0,200.0,199.9,199.9,,
b) 1,41.8,10.3,11.3,1.6,3.7,-1.3,-11.9,9.1,D
c) 2,19.6,1.8,0.8,-2.4,-6.1,-22.4,-9.0,14.0,
