Country: USA,,,,,,,,,
Variable: Estabs,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,
 *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,604",494,279,168,56,21,4,1,1
b) 1,"1,401",500,257,151,42,11,3,1,
c) 2,"1,081",505,272,159,52,21,5,2,4
d) 3,756,418,235,129,31,11,6,3,
e) 4,715,373,205,136,41,12,2,1,
f) 5,534,312,168,92,27,11,3,2,
g) 6 to 10,"2,505","1,333",820,473,158,74,14,4,3
h) 11 to 15,718,510,265,167,52,23,3,2,3
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,"2,296","1,456","1,140",905,358,210,41,19,13
m) ALL,"11,610","5,901","3,641","2,380",817,394,81,35,24
,           1990,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,789",542,273,151,47,25,7,,
b) 1,"1,319",436,251,158,56,22,4,1,2
c) 2,"1,052",497,323,168,48,12,5,2,
d) 3,876,497,245,169,47,23,5,4,3
e) 4,630,382,254,122,29,15,5,3,
f) 5,635,356,187,129,36,18,2,1,
g) 6 to 10,"2,371","1,304",845,448,177,66,15,7,3
h) 11 to 15,"1,061",698,387,232,82,34,4,2,4
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,"2,198","1,361","1,090",865,356,211,45,18,15
m) ALL,"11,931","6,073","3,855","2,442",878,426,92,38,27
,           1991,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,891",703,342,182,55,22,6,5,
b) 1,"1,476",471,251,143,45,22,6,,
c) 2,"1,038",481,234,181,58,26,6,1,2
d) 3,890,453,311,180,42,17,3,2,
e) 4,770,432,249,147,56,23,4,5,3
f) 5,567,343,231,130,22,15,5,1,1
g) 6 to 10,"2,282","1,367",879,519,180,78,12,6,5
h) 11 to 15,"1,366",830,510,302,106,41,9,2,4
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,"2,058","1,296","1,024",891,333,217,44,19,13
m) ALL,"12,338","6,376","4,031","2,675",897,461,95,41,28
,           1992,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,726",560,277,150,32,23,1,3,
b) 1,"1,474",604,304,168,47,19,6,5,
c) 2,"1,120",496,259,164,37,22,6,2,
d) 3,835,432,243,170,59,17,6,3,1
e) 4,771,419,268,159,45,14,3,2,
f) 5,656,400,226,143,47,25,5,4,3
g) 6 to 10,"2,219","1,347",855,510,162,55,15,6,5
