Country: USA,,,,,,,,,
Variable: Job_Creation,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,
 *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
m) ALL,"9,045","8,035","8,705","12,636","7,350","7,903","2,041","2,472","2,583"
,           1997,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"6,014","3,036","2,974","3,123","1,297","1,664",,,
b) 1,557,675,950,999,389,"1,005",311,D,D
c) 2,377,479,508,478,539,417,339,,
d) 3,349,357,531,597,558,681,D,D,619
e) 4,235,291,364,441,177,95,D,D,
f) 5,211,316,252,459,262,158,D,D,
g) 6 to 10,912,"1,182","1,392","1,910","1,403","1,283",446,561,321
h) 11 to 15,435,775,793,"1,262",826,540,374,D,D
i) 16 to 20,296,452,627,"1,073",755,671,309,D,D
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,313,617,924,"1,664","1,375","1,690",448,467,650
m) ALL,"9,699","8,180","9,315","12,006","7,581","8,204","2,368","1,437","1,803"
,           1998,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"5,173","3,325","3,011","4,074","1,824",D,D,,
b) 1,584,741,618,740,475,D,D,,
c) 2,348,456,485,766,494,113,29,D,D
d) 3,289,402,397,710,314,529,D,D,
e) 4,207,256,359,371,345,228,D,D,0
f) 5,249,312,254,463,201,72,D,D,
g) 6 to 10,755,"1,390","1,391","1,432","1,125",861,116,D,D
h) 11 to 15,389,694,719,"1,151",560,953,136,279,8
i) 16 to 20,254,416,416,662,556,669,106,D,D
j) 21 to 25,61,75,86,208,113,121,D,,D
k) 26+,,,,,,,,,
l) Left Censored,222,437,669,"1,209","1,391",949,495,537,904
m) ALL,"8,531","8,504","8,405","11,786","7,398","6,981","2,124","1,794","1,073"
,           1999,Estab Size,,,,,,,
