Country: USA,,,,,,,,,
Variable: Reallocation_Rate,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,
 *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,18.4,16.2,15.6,16.2,10.8,8.6,14.4,20.4,5.2
m) ALL,65.2,41.0,33.4,28.6,21.4,20.6,20.2,13.2,4.8
,           1994,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0.0,0.0,0.0,0.0,0.0,0.0,D,D,D
b) 1,44.4,50.4,46.0,49.0,42.6,12.8,D,D,
c) 2,37.4,31.2,34.0,31.2,10.4,21.8,D,D,
d) 3,35.0,28.4,26.2,28.2,27.8,14.0,5.2,D,D
e) 4,38.0,26.2,30.4,22.2,22.4,5.8,2.8,9.2,
f) 5,32.4,27.8,27.6,20.8,15.8,28.6,D,,
g) 6 to 10,26.6,24.0,20.6,19.2,15.6,13.2,13.6,12.0,0.2
h) 11 to 15,16.4,19.4,18.6,15.8,12.4,10.8,7.0,D,D
i) 16 to 20,16.8,17.4,17.2,13.8,13.2,14.8,5.8,D,D
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,13.8,16.8,14.4,14.8,12.0,11.0,7.8,4.8,5.2
m) ALL,61.8,39.6,32.4,26.2,19.6,21.4,21.0,17.6,5.0
,           1995,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0.0,0.0,0.0,0.0,0.0,0.0,,,
b) 1,38.0,46.2,38.2,35.0,15.2,42.6,1.2,D,D
c) 2,27.0,34.8,27.6,28.6,26.4,11.0,D,D,
d) 3,27.4,25.8,27.0,12.8,10.6,4.0,,2.4,
e) 4,27.8,28.2,23.8,26.6,17.6,19.6,D,0.0,D
f) 5,30.0,27.0,22.8,21.2,18.4,4.6,D,D,
g) 6 to 10,24.2,24.0,19.4,20.4,19.0,27.4,7.0,0.0,4.2
h) 11 to 15,20.2,21.0,18.8,19.4,15.4,14.4,8.6,D,D
i) 16 to 20,17.4,17.2,14.2,12.8,15.0,11.2,4.2,D,D
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,14.2,15.8,12.0,12.0,12.4,12.6,8.8,3.4,3.0
m) ALL,60.0,40.0,28.6,27.8,20.0,22.0,10.6,6.0,6.0
,           1996,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0.0,0.0,0.0,0.0,0.0,0.0,D,D,D
b) 1,42.0,45.2,40.0,46.0,34.2,15.8,0.0,,
c) 2,31.6,41.8,31.2,36.8,18.0,12.6,1.6,D,D
d) 3,32.8,31.4,24.4,22.8,31.0,1.4,D,D,
e) 4,28.0,23.0,25.0,27.8,19.8,11.6,D,D,
f) 5,29.4,22.8,20.0,23.0,19.2,12.4,2.4,D,D
g) 6 to 10,25.6,21.6,21.0,22.4,23.4,21.4,8.6,D,D
h) 11 to 15,17.6,18.4,17.6,16.6,19.4,16.6,24.8,0.0,9.6
i) 16 to 20,16.6,15.8,13.6,14.2,13.8,14.0,1.4,D,D
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,15.4,13.0,14.4,12.8,10.6,11.4,9.0,5.0,4.2
