Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,318",213,79,52,16,2,2,,
b) 1,868,304,171,94,37,10,3,2,
c) 2,844,305,173,78,27,16,3,1,
d) 3,875,347,193,102,28,12,1,3,1
e) 4,758,332,169,121,40,15,6,,
f) 5,656,281,165,93,24,18,6,3,2
g) 6 to 10,"2,386","1,181",741,412,134,69,17,7,2
h) 11 to 15,"1,397",813,502,319,132,55,9,4,1
i) 16 to 20,"1,037",622,413,257,93,51,12,4,2
j) 21 to 25,831,513,361,236,89,36,13,5,5
k) 26+,"1,046",598,401,261,113,48,15,5,2
l) Left Censored,800,438,427,344,138,98,26,9,6
m) ALL,"12,816","5,947","3,795","2,369",871,430,113,43,21
,           2011,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,346",191,83,70,8,8,1,,
b) 1,746,289,167,84,36,11,4,2,
c) 2,726,269,171,91,32,15,2,2,1
d) 3,703,303,165,84,24,12,5,1,
e) 4,751,331,176,107,24,10,2,3,1
f) 5,693,293,166,110,41,13,6,,
g) 6 to 10,"2,483","1,145",697,418,142,70,17,8,3
h) 11 to 15,"1,426",793,518,320,112,58,11,5,1
i) 16 to 20,"1,044",594,410,252,90,50,11,7,2
j) 21 to 25,802,492,357,234,83,37,13,5,5
k) 26+,"1,161",666,434,310,108,50,15,6,2
l) Left Censored,771,428,399,355,129,90,25,11,6
m) ALL,"12,652","5,794","3,743","2,435",829,424,112,50,21
,           2012,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,543",220,82,46,8,3,,1,
b) 1,770,308,146,113,36,11,4,1,
c) 2,654,252,148,82,39,11,5,2,
d) 3,607,268,165,82,32,14,3,1,1
e) 4,629,277,150,92,19,15,3,1,
f) 5,662,302,175,90,28,13,,5,1
g) 6 to 10,"2,507","1,183",676,416,167,62,20,6,2
h) 11 to 15,"1,448",819,484,329,109,60,13,6,2
i) 16 to 20,"1,004",615,394,259,84,45,9,7,2
j) 21 to 25,850,495,345,216,90,41,14,3,5
k) 26+,"1,251",714,480,335,123,58,18,6,3
l) Left Censored,749,412,388,334,130,83,23,9,7
m) ALL,"12,674","5,865","3,633","2,394",865,416,112,48,23
