Country: USA,,,,,,,,,,,,
Variable: Job_Destruction_Deaths,,,,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,,,,
    *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
d) 3,442,199,121,215,0,0,0,D,D,,,
e) 4,385,199,97,0,D,D,D,D,D,D,D,
f) 5,233,150,80,0,D,0,D,D,,D,D,D
g) 6 to 10,"1,023",579,402,229,305,712,D,D,0,,D,D
h) 11 to 15,512,314,281,540,D,16,D,D,178,D,0,0
i) 16 to 20,372,130,122,67,0,359,D,D,944,0,0,D
j) 21 to 25,41,70,68,28,D,197,D,D,D,0,0,D
k) 26+,,,,,,,,,,,,
l) Left Censored,405,214,327,290,257,253,148,351,876,438,400,"3,809"
m) ALL,"4,938","2,329","1,900","1,861","1,116","2,384","1,255",740,"3,433",461,400,"3,823"
,           1999,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,0,,,,,,
b) 1,728,312,263,167,0,0,0,D,D,D,,
c) 2,576,197,D,D,0,0,D,D,,,,
d) 3,377,226,161,315,0,D,D,,,,,
e) 4,332,185,183,D,0,D,D,,D,,D,
f) 5,291,103,156,D,D,0,D,D,D,D,0,D
g) 6 to 10,998,349,557,445,0,D,D,D,D,D,D,D
h) 11 to 15,539,320,406,519,D,302,D,D,D,D,0,D
i) 16 to 20,352,155,166,0,340,493,D,D,D,D,D,D
j) 21 to 25,90,46,D,D,D,53,75,0,D,0,0,D
k) 26+,,,,,,,,,,,,
l) Left Censored,360,343,210,415,25,363,292,122,609,812,196,"2,862"
m) ALL,"4,643","2,236","2,235","2,140",721,"2,102",621,"1,517",745,828,203,"3,188"
,           2000,Firm Size,,,,,,,,,,
