h) 11 to 15,"1,319",665,413,225,65,47,8,10,6,3,4,8
i) 16 to 20,978,544,387,221,65,52,34,12,19,8,11,10
j) 21 to 25,904,443,291,179,65,52,12,18,16,10,8,9
k) 26+,306,146,103,70,27,29,20,12,5,12,10,9
l) Left Censored,"1,056",529,453,424,181,168,72,64,82,75,80,257
m) ALL,"11,546","4,727","2,844","1,794",628,448,167,135,139,111,117,295
,           2005,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"1,724",183,77,34,14,5,1,,2,,,
b) 1,"1,030",311,152,68,19,9,2,,,1,,
c) 2,787,310,154,61,24,7,1,3,,,1,
d) 3,657,304,129,71,28,15,1,,,1,,
e) 4,547,269,122,63,24,9,,2,1,1,,
f) 5,482,244,108,65,27,11,3,2,,,,1
g) 6 to 10,"1,860",879,511,333,100,47,17,11,7,2,1,2
h) 11 to 15,"1,289",651,391,227,74,42,10,9,5,2,9,5
i) 16 to 20,"1,018",562,389,233,74,53,18,13,16,7,8,10
j) 21 to 25,872,436,270,161,60,44,22,17,17,11,9,15
k) 26+,446,229,153,109,46,35,21,14,13,11,8,15
l) Left Censored,"1,013",504,449,396,187,160,75,57,77,72,89,258
m) ALL,"11,725","4,882","2,905","1,821",677,437,171,128,138,108,125,306
,           2006,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"1,784",185,69,43,11,6,4,1,1,,,
b) 1,997,322,144,76,27,15,2,2,1,1,,
c) 2,774,326,152,72,25,8,3,,,1,,
d) 3,656,288,154,72,20,9,1,4,,,,
e) 4,575,274,138,74,25,16,2,,1,1,,
f) 5,470,252,126,57,23,10,2,1,,1,,
g) 6 to 10,"1,815",923,530,322,105,49,21,9,10,6,2,3
h) 11 to 15,"1,270",677,414,243,73,44,10,4,7,3,5,4
i) 16 to 20,"1,015",559,345,239,72,55,20,12,8,6,8,13
j) 21 to 25,834,465,283,183,66,42,23,19,21,10,8,15
k) 26+,602,294,207,138,51,45,24,15,18,12,8,16
l) Left Censored,950,507,419,393,183,162,72,60,82,66,89,271
m) ALL,"11,742","5,072","2,981","1,912",681,461,184,127,149,107,120,322
,           2007,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"1,731",189,68,33,4,5,1,,,,,
b) 1,"1,001",341,149,77,25,14,4,5,,,,
c) 2,820,289,150,67,30,15,3,2,2,1,,
d) 3,674,292,145,70,23,8,1,1,,,,
e) 4,587,267,156,61,24,9,4,5,1,,1,
f) 5,546,258,123,59,31,16,4,,1,2,,
g) 6 to 10,"1,889",895,514,309,100,46,23,11,5,5,4,4
h) 11 to 15,"1,237",660,416,245,70,43,10,2,8,3,4,4
i) 16 to 20,"1,037",596,336,231,76,51,22,13,8,6,10,11
j) 21 to 25,801,450,278,171,67,43,18,13,20,17,7,15
k) 26+,765,385,249,183,63,59,30,14,23,13,13,18
l) Left Censored,917,477,414,390,187,153,79,62,82,80,89,267
m) ALL,"12,005","5,099","2,998","1,896",700,462,199,128,150,127,128,319
,           2008,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"1,533",149,55,28,4,2,,,,,,
b) 1,998,320,131,75,17,1,2,2,,,,
c) 2,814,312,126,69,19,13,5,4,3,,,
d) 3,706,230,144,66,21,15,4,3,1,1,,1
e) 4,574,271,126,59,24,8,2,1,,,,
f) 5,515,230,153,62,16,8,4,4,1,1,,1
g) 6 to 10,"1,958",933,451,312,112,65,22,10,5,2,2,2
h) 11 to 15,"1,215",660,416,229,62,37,8,3,6,6,5,4
i) 16 to 20,978,587,339,218,68,43,17,9,10,6,10,14
j) 21 to 25,763,453,272,178,69,50,29,9,25,5,10,14
k) 26+,872,449,274,205,74,57,34,23,32,19,14,22
l) Left Censored,882,453,405,370,171,151,80,65,74,84,87,261
m) ALL,"11,808","5,047","2,892","1,871",657,450,207,133,157,124,128,319
,           2009,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"1,279",156,53,20,8,,,,,,,
b) 1,868,262,108,53,14,6,1,,,,,
c) 2,796,268,126,63,18,1,1,1,1,,,
d) 3,681,259,118,70,19,15,7,2,2,1,,
e) 4,596,219,130,66,16,11,5,3,3,,,1
f) 5,502,226,124,54,27,5,2,1,,,,
g) 6 to 10,"1,952",939,488,287,87,52,19,7,3,8,1,1
h) 11 to 15,"1,286",670,391,231,84,38,8,11,11,4,8,6
i) 16 to 20,970,555,307,202,53,37,15,9,7,8,8,11
j) 21 to 25,764,443,283,193,58,51,32,16,22,9,10,12
k) 26+,972,507,306,219,82,63,30,28,33,23,15,27
l) Left Censored,864,444,386,352,168,145,78,60,83,85,100,259
m) ALL,"11,530","4,948","2,820","1,810",634,424,198,138,165,138,142,317
,           2010,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"1,127",156,45,26,11,1,2,,,,,
b) 1,714,228,120,47,15,5,,1,1,1,,
c) 2,697,232,106,45,15,5,2,,,,,
d) 3,720,236,124,57,14,4,,1,1,,,
e) 4,609,236,99,65,12,11,7,1,3,,,
f) 5,528,204,110,56,17,10,5,4,2,,,
g) 6 to 10,"1,997",904,512,256,82,43,13,9,3,5,1,
h) 11 to 15,"1,309",665,377,242,83,39,12,10,9,4,3,5
i) 16 to 20,992,507,307,179,49,43,15,8,11,4,11,9
j) 21 to 25,805,447,288,185,64,41,24,15,21,9,6,16
k) 26+,"1,064",538,335,225,97,66,37,31,35,27,19,32
l) Left Censored,834,408,399,338,168,145,70,70,88,84,95,250
m) ALL,"11,396","4,761","2,822","1,721",627,413,187,150,174,134,135,312
,           2011,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"1,142",142,46,42,6,4,1,,,,,
b) 1,625,214,118,47,19,5,2,1,,1,,
c) 2,598,207,106,53,14,7,1,,2,,,
d) 3,578,229,100,48,13,3,3,,,,,
e) 4,612,231,107,56,14,4,1,1,1,,,
f) 5,554,209,92,57,13,10,6,2,3,,,
g) 6 to 10,"2,047",863,475,253,88,47,9,8,9,5,1,3
h) 11 to 15,"1,329",637,383,241,72,51,13,12,8,7,5,5
i) 16 to 20,989,486,300,177,51,36,10,7,10,2,6,6
j) 21 to 25,757,423,283,177,57,43,23,16,14,8,10,16
k) 26+,"1,190",597,360,269,97,60,40,33,42,31,16,31
l) Left Censored,803,399,378,332,172,136,67,67,92,80,96,244
m) ALL,"11,224","4,637","2,748","1,752",616,406,176,147,181,134,134,305
,           2012,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"1,147",134,49,23,1,2,,,,,,
b) 1,646,224,106,63,26,8,1,,,,,
c) 2,562,177,101,49,19,4,4,1,,,1,
d) 3,497,203,104,47,13,5,1,1,1,1,,
e) 4,520,206,98,58,15,6,1,,,,,
f) 5,561,197,111,48,14,6,,3,1,,,
g) 6 to 10,"2,078",884,446,242,96,45,17,6,12,2,2,1
h) 11 to 15,"1,364",659,338,230,74,49,10,14,11,7,3,4
i) 16 to 20,980,506,295,195,46,33,11,5,5,5,7,2
j) 21 to 25,831,407,263,165,57,36,22,16,19,7,8,14
k) 26+,"1,296",655,408,301,108,79,49,35,44,34,19,41
l) Left Censored,802,397,360,339,162,143,64,64,93,75,95,242
m) ALL,"11,284","4,649","2,679","1,760",631,416,180,145,186,131,135,304
