Country: USA,,,,,,,,,
Variable: Job_Creation_Births,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,
 *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
e) 4,52,D,0,60,65,0,0,0,0
f) 5,52,63,44,20,0,0,0,0,
g) 6 to 10,174,128,127,163,0,0,0,0,0
h) 11 to 15,62,87,36,20,0,0,0,0,0
i) 16 to 20,23,D,0,21,0,0,0,,0
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,53,D,78,32,97,0,0,0,0
m) ALL,"3,698","3,585","3,412","3,989","1,903","2,054","1,356","1,454",0
,           1994,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"3,120","2,952","3,071","3,537","1,913","1,343","2,089","1,632",D
b) 1,D,D,16,49,52,0,0,0,
c) 2,D,51,50,85,0,0,0,0,
d) 3,98,42,57,25,0,0,0,0,0
e) 4,54,55,11,61,56,0,0,0,
f) 5,48,D,29,47,0,0,0,,
g) 6 to 10,146,90,102,105,79,0,0,0,0
h) 11 to 15,43,26,32,47,62,0,0,0,0
i) 16 to 20,D,D,0,0,0,0,0,0,0
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,31,D,55,24,130,0,274,0,0
m) ALL,"3,621","3,261","3,423","3,980","2,292","1,343","2,363","1,632","4,715"
,           1995,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"3,166","3,052","3,224","3,608","2,615","2,866","1,668",,
b) 1,D,0,0,0,60,0,0,0,D
c) 2,29,D,10,73,0,0,0,0,
d) 3,44,22,33,0,0,0,,0,
e) 4,D,49,62,31,0,0,0,0,0
f) 5,24,D,25,0,0,0,0,0,
g) 6 to 10,152,89,152,67,62,201,0,0,0
h) 11 to 15,65,60,50,0,61,0,0,0,0
i) 16 to 20,33,D,13,0,59,112,0,0,0
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,34,32,96,45,68,127,0,0,0
m) ALL,"3,594","3,446","3,665","3,824","2,925","3,306","1,668",0,"2,490"
,           1996,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"3,106","3,127","2,950","4,322","3,806","2,525","1,815",551,D
b) 1,D,23,24,0,89,0,0,,
c) 2,D,28,67,39,0,0,0,0,0
d) 3,62,D,25,0,0,0,0,0,
e) 4,28,44,45,23,0,0,0,0,
f) 5,27,29,24,20,0,0,0,0,0
g) 6 to 10,149,102,79,112,107,183,0,0,0
h) 11 to 15,48,28,64,115,0,0,0,0,0
i) 16 to 20,19,D,0,58,0,0,0,0,0
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,48,D,17,52,127,0,0,0,0
m) ALL,"3,524","3,453","3,295","4,741","4,129","2,708","1,815",551,"3,063"
,           1997,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"3,338","3,081","2,840","3,705","2,183","1,943","1,018",,
b) 1,0,18,11,42,55,0,325,0,0
c) 2,59,40,64,0,0,0,0,,
d) 3,69,35,11,114,0,0,0,0,0
e) 4,49,D,23,28,0,0,0,0,
f) 5,53,D,18,0,57,0,0,0,
g) 6 to 10,154,152,141,50,0,136,0,0,0
h) 11 to 15,75,40,128,120,0,249,0,0,0
i) 16 to 20,44,D,22,0,0,0,0,0,0
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,44,30,82,94,0,0,0,0,0
m) ALL,"3,885","3,457","3,340","4,153","2,295","2,328","1,343",0,0
,           1998,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,D,"2,758","3,112","4,052","2,805","1,824","2,089",543,
b) 1,5,D,10,79,0,0,0,511,
c) 2,31,32,0,0,0,0,0,0,0
d) 3,55,39,38,21,79,0,0,0,
e) 4,34,17,0,45,0,160,0,0,0
f) 5,47,44,39,0,0,0,0,0,
g) 6 to 10,159,109,132,78,133,160,0,0,0
h) 11 to 15,73,34,80,41,94,0,0,0,0
i) 16 to 20,37,D,17,0,0,0,0,0,0
j) 21 to 25,D,0,0,0,0,0,0,,0
k) 26+,,,,,,,,,
l) Left Censored,33,D,31,0,0,0,0,0,0
m) ALL,"3,333","3,055","3,459","4,316","3,111","2,144","2,089","1,054",0
,           1999,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"2,674","2,545","2,673","3,901","3,615","2,425","2,210","1,488",D
b) 1,0,0,0,0,62,0,0,0,
c) 2,52,59,47,0,0,0,0,0,
d) 3,57,17,0,36,0,127,0,0,0
e) 4,30,D,0,0,65,0,0,0,
f) 5,28,D,12,0,59,0,0,0,0
g) 6 to 10,122,79,63,52,65,0,310,0,
h) 11 to 15,62,D,0,69,0,0,0,0,0
i) 16 to 20,61,38,15,76,0,0,0,0,0
j) 21 to 25,22,D,0,29,0,0,0,0,0
k) 26+,,,,,,,,,
l) Left Censored,41,D,11,79,0,0,0,0,0
m) ALL,"3,149","2,810","2,821","4,242","3,866","2,552","2,520","1,488","1,178"
,           2000,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"2,925","2,860","3,096","3,538","2,577","2,690","1,854","1,848",
b) 1,D,D,0,27,0,0,0,0,0
c) 2,40,50,66,0,0,0,0,0,
