m) ALL,"2,247",245,62,58,16,5,0,0,0
,           2012,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0,0,0,0,0,0,,0,
b) 1,348,29,8,8,2,1,0,0,
c) 2,170,12,10,0,0,1,0,0,
d) 3,145,15,11,5,3,1,1,0,0
e) 4,141,14,2,6,0,0,0,0,
f) 5,162,20,7,5,0,0,,0,0
g) 6 to 10,469,53,23,7,3,1,0,0,0
h) 11 to 15,231,32,12,9,0,0,0,0,0
i) 16 to 20,135,22,6,2,1,0,0,0,0
j) 21 to 25,134,22,9,4,1,0,0,0,0
k) 26+,133,13,6,1,1,0,0,0,0
l) Left Censored,74,12,9,4,1,0,0,0,0
m) ALL,"2,142",244,103,51,12,4,1,0,0
