e) 4,3.3,0.0,1.6,0.0,0.0,14.3,0.0,0.0,0.0,0.0,28.6,
f) 5,6.0,1.3,0.0,0.0,0.0,0.0,5.0,0.0,,200.0,200.0,0.0
g) 6 to 10,4.7,1.0,0.9,1.3,3.8,4.8,16.0,3.6,41.7,,40.0,4.1
h) 11 to 15,4.3,0.4,0.2,0.8,1.1,5.7,2.3,48.0,3.2,6.8,22.2,8.7
i) 16 to 20,2.9,0.2,0.0,0.0,3.4,2.7,9.8,1.5,7.5,10.5,0.0,6.0
j) 21 to 25,1.5,0.9,0.0,1.0,1.2,3.8,5.3,0.0,6.3,21.1,8.7,2.3
k) 26+,,,,,,,,,,,,
l) Left Censored,2.2,0.1,0.7,0.7,1.6,3.1,3.4,3.0,4.9,7.9,11.8,12.7
m) ALL,17.3,4.1,3.0,2.8,2.5,4.0,6.1,5.7,8.5,8.7,12.5,11.8
,           1999,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,198.6,200.0,200.0,200.0,200.0,200.0,,,,,,
b) 1,0.0,0.0,2.0,9.0,22.2,0.0,66.7,0.0,200.0,0.0,,
c) 2,4.4,0.0,0.0,1.5,0.0,0.0,111.1,66.7,,,,
d) 3,4.5,0.0,0.7,1.0,0.0,0.0,0.0,,,,,
e) 4,3.4,0.0,0.0,1.4,0.0,0.0,0.0,,16.7,,0.0,
f) 5,2.9,0.5,0.8,1.7,0.0,0.0,0.0,0.0,120.0,0.0,22.2,200.0
g) 6 to 10,3.9,0.7,0.6,0.7,0.0,4.7,15.0,7.1,10.3,0.0,85.7,0.0
h) 11 to 15,3.5,0.0,0.0,1.2,5.4,2.7,32.7,13.7,6.2,6.7,22.2,2.4
i) 16 to 20,5.0,0.2,0.8,1.4,9.6,1.7,2.9,3.5,2.4,0.0,0.0,17.6
j) 21 to 25,3.3,0.0,0.7,2.0,1.0,5.9,1.8,0.0,9.7,20.0,0.0,6.1
k) 26+,,,,,,,,,,,,
l) Left Censored,2.4,0.0,0.9,0.5,1.8,3.3,6.4,3.3,13.9,2.3,11.5,11.0
m) ALL,16.5,3.3,2.8,3.7,4.4,3.5,9.8,4.6,13.0,2.8,11.9,10.3
,           2000,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,197.5,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,,
b) 1,0.1,0.4,3.1,9.2,10.2,48.6,200.0,,,,100.0,0.0
c) 2,3.5,1.1,6.1,5.7,15.9,12.9,0.0,,0.0,0.0,,
d) 3,3.7,0.4,0.7,0.0,0.0,0.0,75.0,28.6,,,,
e) 4,3.7,0.0,1.5,1.0,0.0,0.0,0.0,,,,,
f) 5,5.8,0.0,0.9,0.0,0.0,0.0,0.0,,0.0,,,0.0
g) 6 to 10,4.1,0.9,1.3,0.4,1.0,11.3,12.6,30.8,5.4,33.3,19.0,3.9
h) 11 to 15,3.3,1.0,1.1,0.6,0.0,9.6,5.0,8.3,12.2,20.8,0.0,19.9
i) 16 to 20,2.7,1.4,1.5,3.4,2.0,5.7,5.3,2.0,23.5,0.0,40.0,13.1
j) 21 to 25,2.0,1.0,0.5,0.5,0.0,1.1,1.8,4.3,5.4,0.0,0.0,10.9
k) 26+,,,,,,,,,,,,
l) Left Censored,2.6,0.0,0.8,1.1,1.4,2.1,3.7,4.4,5.9,1.9,5.2,11.2
m) ALL,17.4,4.6,3.7,3.4,2.8,5.5,6.1,4.7,6.5,3.4,7.4,11.5
,           2001,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,198.6,198.7,200.0,200.0,200.0,100.0,,,200.0,,,
b) 1,0.5,0.3,1.2,1.3,16.2,37.8,,0.0,,0.0,,
c) 2,2.6,0.8,3.2,8.0,3.2,20.0,58.8,100.0,,,,0.0
d) 3,3.4,2.0,1.5,3.8,16.1,28.6,28.6,66.7,0.0,,50.0,
e) 4,2.8,0.0,0.8,0.0,0.0,0.0,18.2,9.5,200.0,,,
f) 5,3.7,0.0,0.8,0.0,0.0,0.0,22.2,,0.0,,,0.0
g) 6 to 10,4.4,0.3,0.8,1.4,1.0,1.3,18.9,20.0,20.4,0.0,0.0,4.2
h) 11 to 15,3.7,0.3,1.0,0.7,3.6,1.8,11.7,12.0,8.2,12.0,16.7,16.8
i) 16 to 20,4.7,0.2,0.7,0.7,2.3,7.1,4.6,20.0,3.6,3.1,72.7,18.5
j) 21 to 25,3.9,0.0,0.0,0.4,2.6,17.6,10.3,31.9,11.2,8.1,5.4,10.2
k) 26+,,,,,,,,,,,,
l) Left Censored,5.4,0.4,0.3,0.5,3.1,2.2,3.9,5.4,2.1,7.8,7.5,13.9
m) ALL,17.5,3.7,3.4,3.9,4.4,7.8,8.4,11.9,4.1,7.7,11.3,13.8
,           2002,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,,,
b) 1,0.0,0.0,2.4,6.5,3.3,16.7,0.0,,,0.0,,
c) 2,4.1,1.9,5.7,4.5,4.8,12.5,0.0,0.0,0.0,0.0,,
d) 3,7.3,1.3,2.4,5.6,3.4,0.0,0.0,,,,,0.0
e) 4,8.1,2.6,9.4,5.9,20.0,3.3,20.0,0.0,0.0,,,21.1
f) 5,7.0,1.3,0.0,0.0,0.0,0.0,0.0,10.5,0.0,,,
g) 6 to 10,6.3,1.2,1.3,1.7,6.1,0.0,12.7,11.8,7.1,,0.0,0.0
h) 11 to 15,6.5,1.2,1.4,3.8,2.4,5.9,21.1,18.6,15.7,0.0,15.4,18.4
i) 16 to 20,4.4,1.7,1.8,1.7,4.7,8.8,8.1,0.0,2.3,0.0,3.5,14.3
j) 21 to 25,4.9,1.7,2.4,1.8,4.9,10.5,8.1,1.4,7.1,8.4,0.0,9.0
k) 26+,,,,,,,,,,,,
l) Left Censored,4.5,1.7,4.5,3.9,9.2,4.1,3.3,3.8,4.0,6.7,4.3,11.3
m) ALL,20.2,5.0,5.2,5.5,7.6,7.0,8.6,3.9,4.8,6.5,4.1,11.5
,           2003,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,,,
b) 1,0.0,0.0,3.9,0.0,0.0,0.0,,0.0,200.0,,,
c) 2,5.2,1.0,1.4,0.0,0.0,42.9,0.0,0.0,,,,
d) 3,5.2,0.7,2.2,6.8,2.9,0.0,33.3,,0.0,,0.0,
e) 4,6.1,2.4,0.8,0.0,5.9,0.0,40.0,,,,,0.0
f) 5,7.6,0.5,3.5,0.0,3.0,10.0,0.0,0.0,0.0,,,10.5
g) 6 to 10,6.4,1.2,0.8,1.0,0.0,6.1,0.0,0.0,21.3,18.2,31.6,0.0
h) 11 to 15,7.0,0.9,1.4,0.8,0.0,5.9,4.3,9.1,40.0,23.5,0.0,4.7
i) 16 to 20,5.1,0.8,1.0,0.4,3.5,3.9,3.6,0.0,8.0,0.0,0.0,9.8
j) 21 to 25,5.3,1.0,0.6,2.4,2.3,1.8,8.7,2.3,4.3,11.8,0.0,27.1
k) 26+,4.3,1.2,0.0,0.0,0.0,2.5,2.0,0.0,13.3,0.0,28.6,9.4
l) Left Censored,3.0,0.9,0.2,1.2,1.1,1.6,11.0,5.6,4.1,3.5,12.9,9.4
m) ALL,19.5,4.6,3.5,3.0,2.3,5.0,16.7,5.1,7.4,4.3,11.5,9.5
,           2004,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,198.6,200.0,200.0,200.0,200.0,200.0,,,200.0,,,
b) 1,0.0,0.3,0.0,1.3,4.3,0.0,9.5,30.3,0.0,,,
c) 2,4.0,0.9,1.4,0.0,0.0,5.0,200.0,,,0.0,,
d) 3,5.7,0.4,1.5,1.4,7.1,0.0,,11.8,,,,
e) 4,3.7,0.4,2.3,1.3,1.9,34.1,0.0,0.0,,,0.0,
f) 5,4.9,1.6,1.5,1.1,0.0,0.0,66.7,0.0,,,,
g) 6 to 10,5.8,1.0,0.4,0.9,1.0,1.3,3.7,0.0,10.3,0.0,0.0,0.0
h) 11 to 15,5.9,0.7,1.6,1.5,2.7,1.2,0.0,24.0,8.7,15.4,0.0,0.0
i) 16 to 20,3.7,1.3,0.7,1.1,3.8,2.0,15.5,6.3,5.9,0.0,17.4,11.4
j) 21 to 25,3.3,0.9,0.6,1.6,2.3,6.9,0.0,1.3,0.0,10.8,0.0,21.9
k) 26+,2.5,0.0,0.0,0.0,1.2,4.2,9.4,3.6,30.8,21.6,19.4,8.5
l) Left Censored,3.2,1.1,0.6,2.4,1.0,2.5,3.1,5.5,3.8,7.5,7.6,10.9
m) ALL,18.8,4.6,3.2,2.9,3.5,4.2,7.1,9.4,4.9,8.0,8.4,10.9
,           2005,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,197.7,198.9,200.0,200.0,200.0,200.0,200.0,,200.0,,,
b) 1,0.0,0.3,0.0,4.1,0.0,28.6,22.2,,,0.0,,
c) 2,2.9,1.6,0.0,6.9,0.0,0.0,22.7,7.9,,,0.0,
d) 3,5.6,0.6,1.4,3.7,2.9,14.8,0.0,,,0.0,,
e) 4,5.4,1.1,0.8,4.4,3.2,17.6,,0.0,0.0,200.0,,
f) 5,5.2,1.2,1.7,2.5,4.2,0.0,7.1,66.7,,,,0.0
g) 6 to 10,4.9,1.6,0.6,2.7,2.3,1.5,9.3,10.5,34.0,9.5,169.2,24.0
h) 11 to 15,5.0,0.6,0.5,1.5,1.1,2.8,0.0,2.6,40.0,0.0,22.2,9.1
i) 16 to 20,4.1,0.2,1.2,1.4,6.2,3.6,3.3,12.8,14.6,0.0,0.0,1.4
j) 21 to 25,3.7,0.4,0.3,0.5,4.9,0.5,7.0,8.1,6.5,0.0,0.0,11.8
k) 26+,1.9,2.0,0.0,0.6,2.1,3.2,3.3,5.8,18.4,0.0,6.7,5.2
l) Left Censored,2.7,0.4,1.6,0.0,3.2,3.2,2.6,5.8,1.9,6.2,12.2,14.5
m) ALL,18.2,4.5,3.3,3.2,4.8,4.1,4.6,6.3,5.3,5.2,14.2,13.6
,           2006,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,198.3,197.8,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,
b) 1,0.0,0.0,0.0,1.3,0.0,0.0,0.0,66.7,0.0,0.0,,
c) 2,3.3,1.5,0.6,2.5,3.5,0.0,6.5,,,40.0,,
d) 3,4.2,0.3,0.6,3.7,0.0,0.0,0.0,14.0,,,,
e) 4,5.2,0.7,0.7,3.4,3.2,3.5,0.0,,200.0,0.0,,
f) 5,3.5,0.4,2.3,4.5,0.0,15.4,66.7,0.0,,0.0,,
g) 6 to 10,4.2,0.3,2.1,5.0,1.3,8.7,10.4,0.0,15.0,13.3,0.0,11.8
h) 11 to 15,5.0,1.0,2.7,1.5,7.5,1.2,17.4,31.5,5.9,10.5,35.3,0.0
i) 16 to 20,4.9,0.5,2.9,2.8,9.4,12.5,3.3,5.3,6.5,0.0,12.5,5.8
j) 21 to 25,3.0,0.4,3.2,6.3,8.1,11.2,3.0,5.7,0.0,16.2,25.0,3.5
k) 26+,2.4,0.0,1.7,1.5,18.1,1.8,16.6,4.2,4.5,8.3,27.9,21.2
l) Left Censored,2.5,0.4,2.9,3.3,3.4,4.6,2.5,4.2,5.2,4.7,13.7,12.6
m) ALL,18.4,4.1,4.7,6.8,7.4,6.7,6.7,6.8,5.6,6.3,14.7,12.1
,           2007,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,193.9,200.0,200.0,200.0,200.0,200.0,200.0,,,,,
b) 1,0.1,0.3,1.3,5.6,13.3,4.8,14.3,0.0,,,,
c) 2,4.2,1.3,0.7,2.8,0.0,9.8,40.0,66.7,0.0,66.7,,
d) 3,4.6,0.0,0.7,1.2,0.0,21.4,0.0,200.0,,,,
e) 4,3.7,2.6,1.2,3.8,3.3,0.0,0.0,16.9,0.0,,0.0,
f) 5,4.2,0.0,1.5,1.4,2.4,15.4,0.0,,0.0,66.7,,
g) 6 to 10,4.9,1.1,0.9,4.7,6.3,16.8,6.6,6.9,8.7,0.0,0.0,5.4
h) 11 to 15,4.2,0.3,0.2,3.2,2.0,6.6,51.4,12.9,4.8,0.0,0.0,15.4
i) 16 to 20,4.0,0.8,1.1,4.0,4.2,3.7,0.0,9.4,11.1,0.0,0.0,37.7
j) 21 to 25,3.2,0.4,1.6,2.6,9.2,6.6,2.6,7.6,17.9,3.8,0.0,16.6
k) 26+,2.5,0.7,4.2,2.3,1.3,19.3,6.5,9.0,0.0,3.4,9.9,8.6
l) Left Censored,2.4,0.8,2.1,3.9,4.6,6.7,3.4,4.4,7.2,5.4,10.4,11.6
m) ALL,17.4,4.4,3.6,4.9,5.1,10.8,5.4,7.5,7.3,5.2,9.1,12.4
,           2008,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,193.9,200.0,200.0,200.0,200.0,200.0,,,,,,
b) 1,0.1,0.0,0.7,2.5,5.4,0.0,0.0,0.0,,,,
c) 2,3.3,0.3,0.0,0.0,17.2,2.7,8.3,0.0,127.3,,,
d) 3,2.5,0.8,0.0,0.0,0.0,16.7,0.0,40.0,0.0,0.0,,0.0
e) 4,3.6,1.4,0.0,4.3,3.1,0.0,4.4,0.0,,,,
f) 5,6.2,0.8,2.5,2.4,3.4,13.3,0.0,0.0,200.0,0.0,,0.0
g) 6 to 10,3.6,0.8,0.2,1.9,1.9,9.0,24.1,12.2,0.0,28.6,0.0,0.0
h) 11 to 15,2.8,0.6,0.5,1.6,0.0,13.0,10.0,0.0,4.3,23.1,18.2,16.7
i) 16 to 20,3.2,0.8,0.8,4.4,9.0,1.9,4.4,0.8,6.8,25.0,19.0,13.8
j) 21 to 25,3.4,0.2,0.3,0.0,5.3,7.8,20.6,3.2,9.8,10.5,13.3,7.5
k) 26+,2.7,0.9,0.6,1.4,2.2,4.7,3.0,4.7,11.5,7.6,13.9,8.4
l) Left Censored,2.1,0.4,0.2,2.0,0.8,0.7,3.4,4.6,3.0,8.4,8.8,10.6
m) ALL,15.1,3.6,2.3,3.5,3.3,4.5,6.9,4.1,6.4,9.1,10.1,10.5
,           2009,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,196.2,200.0,200.0,200.0,200.0,,,,,,,
b) 1,0.0,0.0,2.6,0.0,0.0,15.4,0.0,,,,,
c) 2,4.6,0.7,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,,
d) 3,3.9,0.7,0.8,1.1,0.0,3.8,22.2,0.0,0.0,0.0,,
e) 4,3.8,0.9,0.0,0.0,0.0,0.0,0.0,66.7,0.0,,,0.0
f) 5,4.3,1.3,0.8,1.6,0.0,0.0,0.0,0.0,,,,
g) 6 to 10,3.1,0.4,0.8,1.9,1.5,4.2,13.6,0.0,85.7,26.7,0.0,0.0
h) 11 to 15,5.5,0.4,0.7,0.4,0.0,3.4,15.0,12.5,2.5,11.1,94.7,0.0
i) 16 to 20,2.3,0.4,0.3,4.6,4.7,0.0,9.3,23.0,9.5,0.0,10.5,11.6
j) 21 to 25,2.5,0.2,0.6,1.7,0.8,2.2,5.4,6.0,5.9,12.5,11.8,13.5
k) 26+,2.2,0.2,0.0,1.6,2.1,0.6,1.6,2.4,5.9,12.7,23.0,6.1
l) Left Censored,2.2,1.5,0.2,2.2,2.7,1.9,6.4,4.0,6.0,3.8,10.9,8.7
m) ALL,13.6,3.6,2.5,2.7,2.9,1.8,6.5,7.4,6.1,5.8,15.6,8.7
,           2010,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,197.5,198.7,200.0,200.0,200.0,200.0,200.0,,,,,
b) 1,0.2,0.0,2.5,0.0,0.0,0.0,,0.0,200.0,0.0,,
c) 2,4.3,0.4,3.5,0.0,52.2,0.0,0.0,,,,,
d) 3,5.6,2.9,0.8,5.0,14.8,0.0,,0.0,0.0,,,
e) 4,5.9,1.7,2.0,1.1,0.0,2.1,0.0,0.0,22.2,,,
f) 5,3.6,3.4,0.9,1.6,6.1,7.7,0.0,0.0,50.0,,,
g) 6 to 10,3.6,1.3,1.1,1.6,3.8,3.6,4.8,13.6,0.0,0.0,0.0,
h) 11 to 15,3.6,1.2,1.8,0.3,0.0,3.7,14.8,0.0,15.0,0.0,6.1,5.7
i) 16 to 20,3.8,0.6,0.6,2.9,4.9,3.2,6.2,8.2,5.6,0.0,3.4,3.0
j) 21 to 25,2.5,0.7,0.3,2.7,7.0,0.9,2.5,11.8,9.5,0.0,0.0,17.9
k) 26+,2.5,0.7,0.0,0.3,7.0,5.5,3.2,3.0,1.4,4.7,17.1,12.8
l) Left Censored,1.8,0.2,1.3,1.0,4.5,6.7,2.3,2.4,2.8,3.4,6.9,9.5
m) ALL,12.7,4.2,2.6,2.7,6.9,5.3,4.0,4.4,4.6,3.1,7.4,10.1
,           2011,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,197.6,197.2,195.7,200.0,200.0,200.0,200.0,,,,,
b) 1,0.0,0.4,0.8,0.0,0.0,0.0,0.0,0.0,,200.0,,
c) 2,6.4,1.4,1.8,1.7,0.0,0.0,0.0,,0.0,,,
d) 3,4.9,1.3,1.9,0.0,0.0,0.0,0.0,,,,,
e) 4,3.4,0.0,0.9,3.5,0.0,0.0,0.0,0.0,0.0,,,
f) 5,7.1,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
g) 6 to 10,4.3,0.8,1.0,1.5,3.3,4.1,10.1,0.0,5.6,11.1,0.0,11.8
h) 11 to 15,4.9,0.5,0.3,1.4,3.0,6.5,3.4,0.0,3.5,6.7,66.7,5.7
i) 16 to 20,3.8,0.8,0.0,0.0,1.1,1.1,0.0,1.7,20.5,0.0,0.0,29.9
j) 21 to 25,2.2,0.9,0.0,0.8,4.9,2.8,0.0,5.2,0.0,0.0,0.0,9.0
k) 26+,3.2,1.0,0.0,7.9,2.4,1.2,1.8,2.8,5.2,3.4,14.8,11.2
l) Left Censored,1.2,0.2,1.2,1.9,1.4,3.1,2.6,2.7,2.6,5.9,2.9,13.0
m) ALL,13.4,3.7,2.2,4.5,2.8,2.9,2.6,2.8,3.3,5.8,5.3,12.8
,           2012,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,200.0,200.0,200.0,200.0,200.0,200.0,,,,,,
b) 1,0.1,0.9,0.9,4.3,3.4,0.0,0.0,,,,,
c) 2,6.1,1.1,0.9,5.7,4.9,16.7,13.3,0.0,,,0.0,
d) 3,4.6,2.5,1.9,1.9,0.0,0.0,0.0,0.0,0.0,0.0,,
e) 4,6.6,0.5,5.5,0.0,20.0,7.1,0.0,,,,,
f) 5,7.5,1.5,1.7,4.1,7.4,0.0,,0.0,0.0,,,
g) 6 to 10,6.2,0.4,1.5,2.7,1.6,4.6,4.1,5.3,9.2,66.7,0.0,0.0
h) 11 to 15,5.1,0.7,0.6,0.4,6.5,6.3,0.0,6.6,3.8,0.0,0.0,0.0
i) 16 to 20,6.3,0.8,0.3,0.9,1.3,5.0,0.0,0.0,35.3,0.0,0.0,0.0
j) 21 to 25,5.4,0.7,0.7,1.8,0.0,22.6,2.6,9.6,13.2,0.0,0.0,12.7
k) 26+,4.8,1.3,1.5,2.7,2.5,5.6,9.6,2.6,4.3,7.3,3.4,9.4
l) Left Censored,5.0,4.5,3.0,1.7,5.2,5.1,3.6,1.5,4.0,6.3,3.0,8.5
m) ALL,15.2,4.1,3.4,3.5,3.8,7.0,5.4,3.4,5.0,6.0,2.8,8.6
