i) 16 to 20,36,3,0,0,0,0,0,0,0
j) 21 to 25,13,2,0,0,0,0,0,0,0
k) 26+,29,1,0,1,0,0,0,0,0
l) Left Censored,6,1,2,1,0,0,0,0,0
m) ALL,"1,896",240,103,85,8,8,1,0,0
,           2012,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,699",252,90,61,12,3,,1,
b) 1,0,0,0,0,0,0,0,0,
c) 2,26,1,0,0,0,0,0,0,
d) 3,21,3,1,0,0,0,0,0,0
e) 4,34,3,1,0,0,0,0,0,
f) 5,34,3,2,1,1,0,,0,0
g) 6 to 10,113,7,1,1,0,0,0,0,0
h) 11 to 15,48,4,0,1,3,0,0,0,0
i) 16 to 20,36,3,0,0,0,0,0,0,0
j) 21 to 25,21,0,1,1,0,0,0,0,0
k) 26+,32,0,0,1,0,0,0,0,0
l) Left Censored,19,2,2,0,0,0,0,0,0
m) ALL,"2,083",278,98,66,16,3,0,1,0
