Country: USA,,,,,,,,,,,,
Variable: Estabs_Exit,,,,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,,,,
    *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
j) 21 to 25,39,5,8,1,2,8,3,0,1,0,0,3
k) 26+,,,,,,,,,,,,
l) Left Censored,171,39,12,29,4,19,26,16,43,64,15,147
m) ALL,"1,872",203,106,88,21,53,37,29,51,67,17,152
,           2000,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,0,0,,,0,,
b) 1,296,21,7,2,0,2,0,,,,0,0
c) 2,204,19,10,4,1,1,0,,0,1,,
d) 3,136,16,10,4,0,2,0,0,,,,
e) 4,135,9,5,1,11,0,0,,,,,
f) 5,92,11,3,5,0,0,0,,0,,,0
g) 6 to 10,339,34,18,10,3,3,5,1,2,2,0,0
h) 11 to 15,209,20,17,14,0,2,2,1,7,3,0,17
i) 16 to 20,138,21,10,4,3,5,2,8,0,0,0,8
j) 21 to 25,44,6,9,2,1,1,5,0,5,0,2,5
k) 26+,,,,,,,,,,,,
l) Left Censored,160,14,8,11,15,13,15,17,29,27,21,181
m) ALL,"1,753",171,97,57,34,29,29,27,43,33,23,211
,           2001,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,0,,,0,,,
b) 1,336,18,8,1,0,0,,0,,1,,
c) 2,188,18,10,3,2,0,0,1,,,,0
d) 3,147,20,7,3,3,0,0,0,0,,0,
e) 4,126,14,8,5,0,0,0,0,0,,,
f) 5,112,4,6,2,0,1,0,,0,,,0
g) 6 to 10,301,40,15,5,3,4,2,1,2,0,2,1
h) 11 to 15,215,30,19,8,2,3,8,4,3,1,1,16
i) 16 to 20,138,11,12,7,2,6,6,5,1,0,0,4
j) 21 to 25,80,9,5,11,21,31,10,5,0,3,2,7
k) 26+,,,,,,,,,,,,
l) Left Censored,149,14,5,16,1,8,10,14,32,48,54,67
m) ALL,"1,792",178,95,61,34,53,36,30,38,53,59,95
,           2002,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,0,0,,,,,
b) 1,369,19,10,10,0,1,0,,,0,,
c) 2,223,15,3,3,0,0,1,0,0,0,,
d) 3,147,11,3,2,0,0,0,,,,,0
e) 4,122,15,4,3,1,1,0,0,0,,,3
f) 5,98,16,8,1,0,0,0,2,0,,,
g) 6 to 10,327,29,31,9,8,3,5,0,0,,1,0
h) 11 to 15,210,26,26,14,14,3,8,7,9,1,0,8
i) 16 to 20,146,26,15,17,13,12,4,1,10,1,2,5
j) 21 to 25,112,17,14,19,9,20,16,7,2,11,3,0
k) 26+,,,,,,,,,,,,
l) Left Censored,156,33,33,31,31,37,20,21,21,29,21,205
m) ALL,"1,910",207,147,109,76,77,54,38,42,42,27,221
,           2003,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,0,0,,0,,,
b) 1,364,20,7,5,2,2,,0,0,,,
c) 2,171,20,9,3,2,3,0,0,,,,
d) 3,137,10,4,4,1,0,1,,0,,0,
e) 4,87,10,1,2,0,1,0,,,,,0
f) 5,97,7,4,0,0,0,1,0,0,,,0
g) 6 to 10,300,28,17,9,0,1,2,0,2,0,0,0
h) 11 to 15,151,17,10,3,2,5,0,5,0,3,1,7
i) 16 to 20,102,16,12,6,5,7,6,0,4,0,0,0
j) 21 to 25,81,14,4,6,4,2,7,2,2,2,0,5
k) 26+,16,2,4,0,0,2,2,0,2,2,0,1
l) Left Censored,112,14,3,20,4,6,2,7,5,16,10,109
m) ALL,"1,618",158,75,58,20,29,21,14,15,23,11,122
,           2004,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,0,,,0,,,
b) 1,316,25,11,4,1,1,0,6,0,,,
c) 2,190,20,9,6,2,1,0,,,0,,
d) 3,141,22,6,2,0,1,,0,,,,
e) 4,132,13,8,4,0,0,1,0,,,0,
f) 5,76,8,3,1,1,0,0,0,,,,
g) 6 to 10,293,24,10,3,1,0,3,0,1,0,0,0
h) 11 to 15,184,20,5,14,0,0,0,6,0,0,0,8
