Country: USA,,,,,,,,,,,,
Variable: Job_Creation,,,,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,,,,
    *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"4,693","2,371","1,598","1,878",570,D,D,D,,,,
b) 1,569,859,654,695,262,D,123,"1,582",D,,,
c) 2,436,482,582,744,581,94,366,D,,,D,
d) 3,313,407,350,328,233,549,D,D,D,,,
e) 4,252,354,345,445,207,143,D,D,D,D,,D
f) 5,205,283,264,311,232,233,D,872,D,,,
g) 6 to 10,664,948,"1,330","1,662","1,175","1,276",389,117,458,D,,D
h) 11 to 15,456,605,851,982,"1,460","1,612",483,590,641,2,D,D
i) 16 to 20,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,376,652,"1,237","2,113","2,110","2,782","2,216","1,099","2,490","3,873","1,007","10,642"
m) ALL,"7,964","6,961","7,211","9,158","6,830","7,599","4,079","5,735","5,019","4,041","1,205","10,909"
,           1993,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"4,728","2,158","1,446","1,479",569,D,D,,,,,
b) 1,514,769,737,512,325,350,D,,63,,,D
c) 2,378,527,568,701,22,404,0,D,D,,,
d) 3,351,399,341,460,334,416,D,55,,,D,
e) 4,252,363,359,387,265,368,18,,D,D,,
f) 5,240,281,236,509,249,431,D,D,D,D,,
g) 6 to 10,740,945,"1,223","1,135",695,533,75,35,207,D,D,D
h) 11 to 15,455,655,553,694,318,D,386,180,312,1,99,D
i) 16 to 20,76,94,140,195,244,415,319,D,287,,D,89
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,405,552,835,"1,786","1,129","1,197","1,909",977,"1,797","1,560",780,"8,775"
m) ALL,"8,139","6,743","6,438","7,858","4,150","5,619","3,669","1,247","2,988","2,171",891,"9,161"
,           1994,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"4,466","2,178","1,784","1,734",363,D,D,D,D,,,
b) 1,565,596,409,504,169,D,762,D,,,,
c) 2,325,371,334,334,232,75,D,D,D,D,,D
d) 3,337,331,332,464,398,38,26,D,D,,,
e) 4,331,242,365,381,171,136,51,D,,D,D,
f) 5,223,280,251,256,71,188,D,,D,,,
g) 6 to 10,623,879,937,"1,350",800,530,690,557,20,D,,D
h) 11 to 15,319,623,649,817,412,343,468,257,"1,216",52,D,D
i) 16 to 20,130,163,230,201,256,573,135,D,429,D,33,37
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,363,480,629,"1,532",831,"1,524","1,482","1,287","1,522","3,286",322,"6,376"
m) ALL,"7,682","6,143","5,920","7,573","3,703","3,928","4,573","3,788","6,872","3,653",467,"6,599"
,           1995,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"4,442","2,251","1,759","1,681",755,,,,,,,
b) 1,471,521,471,410,216,186,D,D,D,D,,D
c) 2,272,401,275,261,304,49,D,D,D,,,
d) 3,247,294,274,129,190,212,34,247,D,D,,D
e) 4,248,304,260,304,46,66,157,D,D,D,,D
f) 5,245,242,203,260,152,157,72,D,,,,
g) 6 to 10,640,840,916,"1,244",784,719,580,95,424,147,D,D
h) 11 to 15,387,529,672,891,240,829,160,58,204,98,D,D
i) 16 to 20,160,260,272,212,433,614,224,D,"3,169",18,34,D
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,288,477,664,"1,209",879,"1,218","1,544","1,431","2,118","1,815",806,"7,252"
m) ALL,"7,400","6,119","5,766","6,601","3,999","4,050","3,333","2,219","6,171","3,101",859,"7,718"
,           1996,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"4,483","2,075","1,969","2,538",633,"1,036",,,,,,
b) 1,458,506,490,566,337,D,,D,,,,
c) 2,300,431,290,366,271,D,D,D,D,D,D,
d) 3,286,298,208,154,29,61,D,D,,,,
e) 4,207,244,228,304,37,92,446,D,D,D,,D
f) 5,256,234,190,212,127,28,268,D,D,D,D,
g) 6 to 10,700,842,790,"1,071",912,639,352,84,266,47,543,8
h) 11 to 15,334,490,704,763,626,958,454,152,185,29,D,D
i) 16 to 20,180,290,261,484,307,564,163,103,718,35,28,225
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,300,411,678,"1,153",573,"1,685","1,464","1,354","1,556","4,420","2,289","7,672"
m) ALL,"7,504","5,821","5,808","7,611","3,852","5,621","3,159","3,073","2,794","4,531","2,864","8,132"
,           1997,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"4,463","1,937","1,571","1,322",D,D,,,,,,
b) 1,465,520,562,695,259,444,244,,,,,
c) 2,304,335,408,137,405,D,D,D,D,D,,
d) 3,295,230,393,246,197,77,D,D,D,D,D,
e) 4,216,235,255,309,218,78,D,D,,,,D
f) 5,160,156,209,103,96,39,153,D,D,,,D
g) 6 to 10,734,724,932,"1,052","1,004",645,256,154,681,D,36,D
h) 11 to 15,379,500,714,758,D,741,252,76,52,64,D,179
i) 16 to 20,295,343,569,662,"1,079","1,438",640,169,"2,096",128,179,444
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,329,442,645,"1,663","1,223","1,677","1,218",747,"1,984","3,991","1,813","6,751"
m) ALL,"7,640","5,422","6,258","6,947","5,217","5,362","2,886","1,250","5,131","4,761","2,057","7,662"
,           1998,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"4,146","2,006","1,756","2,299",888,D,D,,D,,,
b) 1,492,551,474,480,101,270,D,D,,,,
c) 2,318,345,372,383,301,D,23,,,,D,
d) 3,255,254,238,302,122,420,7,D,D,,,
e) 4,182,156,286,198,91,87,D,D,D,D,D,
f) 5,195,251,176,289,22,50,D,D,,D,D,D
g) 6 to 10,624,924,879,818,550,632,254,149,136,,D,D
h) 11 to 15,356,465,468,796,526,578,250,817,136,113,54,63
i) 16 to 20,253,322,302,454,332,468,190,29,233,40,21,58
j) 21 to 25,54,39,73,134,160,256,307,86,44,51,31,117
k) 26+,,,,,,,,,,,,
l) Left Censored,229,339,549,"1,161",834,"1,178","1,124","1,919","2,652","2,047","1,150","6,625"
m) ALL,"7,104","5,652","5,573","7,314","3,927","4,600","3,757","3,231","3,827","2,380","1,375","7,856"
,           1999,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"3,788","1,755","1,423","2,717",466,"1,012",,,,,,
b) 1,403,488,541,616,540,768,556,D,D,D,,
c) 2,357,302,342,249,76,93,D,D,,,,
d) 3,244,305,361,200,84,130,D,,,,,
e) 4,187,229,299,396,160,67,D,,D,,D,
f) 5,168,196,191,275,148,35,D,D,D,D,"1,246",D
g) 6 to 10,594,747,939,"1,072",378,488,454,31,D,D,D,D
h) 11 to 15,349,473,653,768,622,566,361,216,181,122,4,424
i) 16 to 20,318,387,430,558,414,563,194,234,390,27,12,320
j) 21 to 25,93,91,161,223,159,209,193,116,43,54,0,128
k) 26+,,,,,,,,,,,,
l) Left Censored,268,363,570,878,825,"1,180",993,"1,237","3,598","1,765",581,"8,530"
m) ALL,"6,769","5,336","5,910","7,952","3,872","5,111","3,125","2,339","5,014","2,010","1,863","9,583"
,           2000,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"4,217","2,106","1,609","1,602",978,D,D,,,D,,
b) 1,445,464,548,404,431,626,D,,,,D,D
c) 2,337,401,392,563,368,196,42,,D,D,,
d) 3,264,314,392,533,49,D,D,D,,,,
e) 4,217,197,290,472,289,D,D,,,,,
f) 5,199,248,263,274,169,69,D,,D,,,D
g) 6 to 10,624,866,837,"1,137",511,700,431,151,280,56,647,162
h) 11 to 15,426,554,814,908,589,649,326,D,169,173,D,184
i) 16 to 20,246,374,519,598,639,628,223,320,163,2,59,"1,283"
j) 21 to 25,84,160,214,288,415,585,310,119,194,4,129,923
k) 26+,,,,,,,,,,,,
l) Left Censored,257,363,546,"1,043",767,"1,649","1,161","1,346","1,425","3,246","1,057","8,096"
m) ALL,"7,316","6,047","6,424","7,822","5,205","5,689","3,191","2,131","2,526","4,076","1,912","10,665"
,           2001,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"4,128","1,809","1,962","2,938",611,D,,,D,,,
b) 1,444,525,651,682,659,698,,D,,D,,
c) 2,257,294,335,455,188,536,D,D,,,,D
d) 3,204,304,253,359,308,91,315,D,D,,D,
e) 4,181,238,217,224,182,D,D,D,D,,,
f) 5,133,204,209,327,214,113,D,,D,,,D
g) 6 to 10,568,763,844,926,429,432,326,162,257,D,D,10
h) 11 to 15,348,421,668,713,769,429,327,89,70,187,68,252
i) 16 to 20,297,344,450,643,265,982,466,301,752,58,147,42
j) 21 to 25,150,189,262,291,254,836,447,292,132,D,57,D
k) 26+,,,,,,,,,,,,
l) Left Censored,341,372,506,"1,046",890,"1,214","1,226","1,259","1,733","3,037",584,"10,897"
