Country: USA,,,,,,,,,
Variable: Firms,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,
 *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
m) ALL,"10,970","5,056","3,002","1,853",648,291,58,34,17
,           1988,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,572",504,251,142,38,11,3,1,
b) 1,"1,346",445,220,136,44,18,6,2,2
c) 2,906,390,218,106,31,14,5,4,
d) 3,815,394,215,137,37,14,,1,
e) 4,609,300,173,95,26,12,3,2,
f) 5,623,313,170,83,31,14,4,2,
g) 6 to 10,"2,345","1,210",706,397,131,66,6,8,4
h) 11 to 15,381,253,136,99,31,14,1,,1
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,"2,341","1,391","1,064",754,286,170,33,15,12
m) ALL,"10,938","5,200","3,153","1,949",655,333,61,35,19
,           1989,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,548",446,256,143,54,20,4,1,1
b) 1,"1,254",441,228,129,35,9,3,1,
c) 2,"1,024",433,244,148,44,19,4,2,4
d) 3,738,390,215,112,29,11,6,3,
e) 4,699,360,196,125,37,11,2,1,
f) 5,521,287,157,85,25,11,3,2,
g) 6 to 10,"2,368","1,176",734,413,131,66,13,4,3
h) 11 to 15,672,447,247,149,48,23,3,2,3
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,"2,177","1,309","1,008",748,275,180,32,19,12
m) ALL,"11,001","5,289","3,285","2,052",678,350,70,35,23
,           1990,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,705",499,243,143,43,24,7,,
b) 1,"1,271",391,229,137,54,21,4,1,2
c) 2,942,440,288,144,45,12,5,2,
d) 3,825,433,219,156,42,21,5,4,3
e) 4,612,350,234,115,26,15,5,3,
f) 5,620,347,178,117,33,17,2,1,
g) 6 to 10,"2,267","1,149",765,384,146,60,15,7,3
h) 11 to 15,995,606,364,208,68,32,4,2,4
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,"2,093","1,222",952,733,272,177,38,17,14
m) ALL,"11,330","5,437","3,472","2,137",729,379,85,37,26
,           1991,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,779",585,269,150,41,19,5,5,
b) 1,"1,392",432,222,135,42,22,6,,
c) 2,"1,009",447,208,157,51,25,6,1,2
d) 3,816,404,277,154,38,15,3,2,
e) 4,716,387,225,135,51,21,4,5,3
f) 5,554,317,210,122,20,15,5,1,1
g) 6 to 10,"2,190","1,234",791,438,156,69,12,6,5
h) 11 to 15,"1,280",735,466,262,96,40,9,2,4
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,"1,953","1,179",888,758,251,180,37,17,13
m) ALL,"11,689","5,720","3,556","2,311",746,406,87,39,28
,           1992,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,631",504,241,121,32,21,1,3,
b) 1,"1,371",492,236,140,34,16,5,5,
c) 2,"1,066",447,238,147,36,21,6,2,
d) 3,814,398,227,149,52,16,6,3,1
e) 4,709,387,243,142,43,14,3,2,
f) 5,614,357,209,131,44,24,5,4,3
g) 6 to 10,"2,124","1,210",761,443,134,50,15,6,5
h) 11 to 15,"1,571",888,588,328,123,57,13,5,4
i) 16 to 20,,,,,,,,,
