Country: USA,,,,,,,,,,,,
Variable: Job_Creation_Births,,,,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,,,,
    *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
e) 4,133,59,105,66,D,D,D,0,0,,,D
f) 5,74,D,0,0,0,0,0,D,0,,,
g) 6 to 10,259,118,96,160,65,0,D,D,D,,0,0
h) 11 to 15,238,90,134,349,9,213,D,66,35,0,D,D
i) 16 to 20,111,102,84,110,81,103,54,0,D,0,D,D
j) 21 to 25,109,49,80,116,170,432,457,D,D,D,0,D
k) 26+,,,,,,,,,,,,
l) Left Censored,146,D,308,410,290,156,185,105,274,D,190,"4,044"
m) ALL,"5,740","2,692","2,729","3,691","2,273","2,549",852,282,672,"1,128",566,"4,679"
,           2003,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"4,344","2,060","1,667","2,082","1,060",916,D,,D,,,
b) 1,0,0,D,0,0,0,,0,D,,,
c) 2,113,D,D,0,0,D,0,0,,,,
d) 3,70,D,D,68,D,0,D,,0,,0,
e) 4,79,53,D,0,D,0,D,,,,,0
f) 5,108,D,34,0,D,D,0,0,0,,,D
g) 6 to 10,246,118,88,D,0,15,0,0,D,D,122,0
h) 11 to 15,225,72,92,D,0,D,D,D,D,D,0,D
i) 16 to 20,109,49,32,D,44,D,D,0,D,0,0,D
j) 21 to 25,98,62,D,93,D,D,D,D,D,D,0,D
k) 26+,11,D,0,0,0,16,D,0,D,0,D,D
l) Left Censored,67,37,D,127,36,20,791,390,141,128,D,"2,043"
m) ALL,"5,470","2,526","2,074","2,615","1,283","1,502","3,501",593,463,153,774,"2,990"
,           2004,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"4,402","2,165","1,809","1,633","1,470",D,,,D,,,
b) 1,0,D,0,D,D,0,D,D,0,,,
c) 2,101,21,D,0,0,D,D,,,0,,
d) 3,91,D,D,D,D,0,,D,,,,
e) 4,56,D,14,D,D,D,0,0,,,0,
f) 5,67,D,D,D,0,0,D,0,,,,
g) 6 to 10,264,94,D,D,D,D,D,0,D,0,0,0
h) 11 to 15,198,65,75,101,D,D,0,D,D,D,0,0
i) 16 to 20,82,73,D,D,D,7,D,D,D,0,23,D
j) 21 to 25,55,46,D,27,D,111,0,D,0,D,0,D
k) 26+,17,0,0,0,D,118,206,D,D,D,D,D
l) Left Censored,107,91,D,100,52,353,145,254,593,456,D,"3,181"
m) ALL,"5,440","2,579","2,107","2,003","2,013","1,383","1,033","1,017",863,654,141,"3,419"
,           2005,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"4,360","2,198","1,994","2,061","1,912","1,193",D,,D,,,
b) 1,0,D,0,D,0,D,D,,,0,,
c) 2,56,48,0,136,0,0,D,D,,,0,
d) 3,92,D,D,13,D,D,0,,,0,,
e) 4,64,31,D,D,D,D,,0,0,D,,
f) 5,64,42,D,D,D,0,D,D,,,,0
g) 6 to 10,200,146,D,242,D,D,D,D,D,D,D,D
h) 11 to 15,158,22,D,88,D,D,0,D,D,0,D,D
i) 16 to 20,101,D,99,D,120,255,D,D,D,0,0,D
j) 21 to 25,62,D,D,D,29,D,D,185,D,0,0,D
k) 26+,17,43,0,D,D,D,D,27,D,0,D,D
l) Left Censored,56,D,77,0,317,D,213,D,102,204,393,"5,803"
m) ALL,"5,230","2,607","2,305","2,795","2,657","2,184","1,330","2,082","1,695",238,514,"6,071"
,           2006,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"4,581","2,221","1,786","2,343","1,227","1,437",773,D,D,,,
b) 1,0,0,0,D,0,0,0,D,0,0,,
c) 2,46,42,D,D,D,0,D,,,D,,
d) 3,65,D,D,D,0,0,0,D,,,,
e) 4,52,D,D,D,D,D,0,,D,0,,
f) 5,29,D,34,D,0,D,D,0,,0,,
g) 6 to 10,153,40,106,224,D,88,D,0,D,D,0,D
h) 11 to 15,132,80,61,D,D,D,D,D,D,D,52,0
i) 16 to 20,118,31,89,246,273,D,D,D,D,0,D,D
j) 21 to 25,38,D,108,186,319,776,29,490,0,D,D,D
k) 26+,24,0,D,71,79,95,111,D,D,D,D,D
l) Left Censored,50,D,43,278,493,641,38,188,408,126,408,D
m) ALL,"5,288","2,478","2,256","3,544","2,517","3,593","2,019",957,886,396,514,"3,943"
,           2007,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,D,"2,270","1,786","1,827",594,926,D,,,,,
b) 1,D,D,D,D,274,D,D,0,,,,
c) 2,83,26,D,D,0,D,D,D,0,D,,
d) 3,61,0,D,D,0,D,0,D,,,,
e) 4,52,57,D,D,D,0,0,173,0,,0,
f) 5,65,0,D,D,D,D,0,,0,D,,
g) 6 to 10,190,111,97,218,208,97,D,D,D,0,0,D
h) 11 to 15,115,D,D,170,D,D,D,D,D,0,0,D
i) 16 to 20,95,53,49,330,D,21,0,D,D,0,0,D
j) 21 to 25,49,D,30,133,70,175,D,D,24,D,0,522
k) 26+,37,D,120,132,D,245,88,D,0,D,27,95
l) Left Censored,39,53,103,263,402,586,126,788,633,232,358,"4,706"
m) ALL,"5,037","2,643","2,297","3,209","1,729","2,710","1,701","2,657",699,298,385,"5,425"
,           2008,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,D,"1,764","1,442","1,450",562,D,,,,,,
b) 1,D,0,D,D,D,0,0,0,,,,
c) 2,64,D,0,0,D,D,D,0,D,,,
d) 3,42,D,0,0,0,D,0,D,0,0,,0
e) 4,49,56,0,D,D,0,D,0,,,,
f) 5,73,D,D,D,D,D,0,0,D,0,,0
g) 6 to 10,167,79,D,168,13,355,25,D,0,D,0,0
h) 11 to 15,78,54,D,D,0,139,D,0,D,D,D,D
i) 16 to 20,60,51,D,343,164,D,D,D,D,D,80,88
j) 21 to 25,66,D,D,0,D,31,775,D,D,D,D,D
k) 26+,53,31,D,25,D,D,50,88,184,D,10,D
l) Left Censored,23,D,D,189,10,10,D,D,289,"1,273","1,238","3,747"
m) ALL,"4,447","2,139","1,700","2,259","1,032","1,369","1,236",720,669,"1,313","1,348","4,033"
,           2009,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"3,224","1,791","1,327","1,179",695,,,,,,,
b) 1,0,0,D,0,0,D,0,,,,,
c) 2,77,D,0,D,0,0,0,0,0,,,
d) 3,56,D,D,D,0,D,D,0,0,0,,
e) 4,50,D,0,0,0,0,0,D,0,,,0
f) 5,50,36,D,D,0,0,0,0,,,,
g) 6 to 10,143,57,66,90,D,47,155,0,28,D,0,0
h) 11 to 15,175,D,D,D,0,D,D,31,D,D,252,0
i) 16 to 20,46,D,D,D,32,0,D,D,D,0,D,D
j) 21 to 25,39,D,D,D,D,D,226,D,8,D,D,487
k) 26+,55,D,0,48,D,D,D,33,100,D,D,D
l) Left Censored,44,69,D,D,D,38,667,243,547,254,"1,052","3,558"
m) ALL,"3,959","2,103","1,525","1,789",979,581,"1,177",830,704,496,"1,406","4,385"
,           2010,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,D,"1,899","1,201","1,703","1,279",D,D,,,,,
b) 1,D,0,D,0,0,0,,0,D,0,,
c) 2,57,D,D,0,D,0,0,,,,,
d) 3,98,74,D,D,D,0,,0,0,,,
e) 4,95,42,D,D,0,D,0,0,D,,,
f) 5,51,88,D,D,D,D,0,0,D,,,
g) 6 to 10,207,154,153,102,D,D,D,D,0,0,0,
h) 11 to 15,100,98,D,D,0,D,D,0,D,0,D,D
i) 16 to 20,67,37,D,D,D,D,202,D,D,0,D,D
j) 21 to 25,48,D,D,198,81,D,D,D,39,0,0,181
k) 26+,50,50,0,D,D,53,42,D,D,D,10,427
l) Left Censored,29,D,41,D,76,337,38,75,187,D,105,"2,961"
m) ALL,"3,675","2,497","1,589","2,394","2,176",739,"1,660",494,"1,814",421,122,"3,675"
,           2011,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"2,843","1,683","1,173","2,346",604,D,D,,,,,
b) 1,0,D,D,0,0,0,0,0,,D,,
c) 2,113,D,D,D,0,0,0,,0,,,
d) 3,59,D,D,0,0,0,0,,,,,
e) 4,39,0,D,D,0,0,0,0,0,,,
f) 5,86,D,D,0,0,0,0,0,0,,,
g) 6 to 10,179,65,59,17,D,19,128,0,D,D,0,D
h) 11 to 15,176,40,D,140,45,D,D,0,D,D,D,D
i) 16 to 20,70,56,0,0,D,D,0,D,12,0,0,D
j) 21 to 25,27,33,0,D,43,D,0,59,0,0,0,113
k) 26+,92,52,0,394,63,D,D,53,D,D,D,172
l) Left Censored,18,D,62,129,33,136,62,D,166,649,118,"4,686"
m) ALL,"3,702","2,005","1,431","3,053",848,"1,181",263,447,469,813,199,"5,030"
,           2012,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,D,"1,617","1,264","1,236",D,D,,,,,,
b) 1,D,D,D,D,D,0,0,,,,,
c) 2,98,D,D,D,D,D,D,0,,,0,
d) 3,60,51,D,D,0,0,0,0,0,0,,
e) 4,78,D,41,0,D,D,0,,,,,
f) 5,83,35,D,D,D,0,,0,0,,,
g) 6 to 10,277,37,143,151,D,D,D,D,D,D,0,0
h) 11 to 15,170,49,D,D,50,31,0,D,D,0,0,0
i) 16 to 20,121,57,D,D,D,D,0,0,D,0,0,0
j) 21 to 25,99,47,D,D,0,213,D,D,48,0,0,D
k) 26+,121,66,114,161,D,103,D,D,D,122,D,D
l) Left Censored,88,99,167,121,111,407,153,23,588,D,D,"4,754"
m) ALL,"4,142","2,086","1,947","1,925",882,"1,366",319,497,"1,069",428,109,"5,053"
