Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,
b) 1,356,153,314,106,485,D,.,.,
c) 2,223,124,218,77,178,.,.,.,.
d) 3,193,124,103,D,.,D,.,.,
e) 4,186,96,142,D,D,.,.,.,.
f) 5,172,71,190,150,.,.,.,,
g) 6 to 10,424,392,418,311,424,D,.,.,.
h) 11 to 15,174,174,157,135,D,.,.,.,.
i) 16 to 20,121,165,152,198,D,D,D,.,.
j) 21 to 25,110,151,100,115,D,.,.,.,.
k) 26+,136,68,118,D,D,D,.,.,.
l) Left Censored,85,28,69,D,.,.,.,.,.
m) ALL,"2,180","1,546","1,981","1,244","1,599","1,181",251,.,.
,           2012,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0,.,0,.,.,.,.,,.
b) 1,391,282,205,284,D,D,D,.,
c) 2,195,198,143,278,.,D,.,.,
d) 3,179,134,147,286,D,.,.,.,.
e) 4,159,168,204,123,.,.,.,.,
f) 5,134,128,155,107,D,.,.,.,.
g) 6 to 10,441,278,411,510,.,D,.,.,.
h) 11 to 15,265,140,189,223,D,.,.,.,.
i) 16 to 20,135,95,90,102,D,D,.,.,.
j) 21 to 25,154,94,114,164,D,.,.,.,.
k) 26+,125,92,131,D,D,D,.,.,.
l) Left Censored,95,51,78,244,D,D,.,.,.
m) ALL,"2,273","1,660","1,867","2,377",758,936,273,.,.
