Country: USA,,,,,,,,,
Variable: Job_Destruction_Deaths,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,
 *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
k) 26+,176,187,139,212,D,D,0,D,D
l) Left Censored,177,59,268,291,0,0,0,0,0
m) ALL,"5,355","3,057","2,864","3,052","2,056","1,188",0,0,0
,           2009,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0,0,0,0,0,D,D,,
b) 1,961,363,330,460,0,0,D,D,
c) 2,763,433,203,335,0,D,,0,D
d) 3,583,215,238,D,D,0,D,D,
e) 4,396,233,216,511,D,D,0,D,D
f) 5,377,133,D,D,D,0,D,,D
g) 6 to 10,"1,042",624,549,587,322,D,D,D,D
h) 11 to 15,503,420,D,D,0,0,0,0,0
i) 16 to 20,335,312,120,492,D,0,D,0,
j) 21 to 25,258,182,199,D,D,0,0,0,0
k) 26+,278,131,D,D,D,0,0,D,D
l) Left Censored,207,127,91,198,D,D,0,0,0
m) ALL,"5,703","3,173","2,240","3,432","1,751","1,297","1,350",0,0
,           2010,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0,0,0,0,0,D,D,,
b) 1,839,442,D,604,364,D,0,D,
c) 2,582,181,302,390,D,D,D,D,
d) 3,411,243,144,D,D,0,D,0,D
e) 4,419,172,176,D,D,0,0,,
f) 5,400,235,D,D,0,0,0,D,D
g) 6 to 10,"1,167",555,476,513,D,D,0,D,D
h) 11 to 15,527,384,205,D,D,0,0,D,D
i) 16 to 20,267,225,189,316,0,0,0,D,D
j) 21 to 25,307,172,145,D,0,D,0,D,0
k) 26+,283,204,141,225,555,0,0,D,D
l) Left Censored,172,135,D,260,D,0,D,0,0
m) ALL,"5,374","2,948","2,338","3,081","2,164","2,263",553,"1,307",0
,           2011,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0,0,0,0,0,D,D,,
b) 1,695,393,171,826,D,D,0,D,
c) 2,464,305,77,282,0,0,D,D,D
d) 3,436,121,109,D,D,0,D,D,
e) 4,398,238,D,D,D,0,D,0,D
f) 5,333,239,D,D,0,0,0,,
g) 6 to 10,"1,166",633,457,D,D,0,0,0,0
h) 11 to 15,560,323,161,D,D,0,0,D,D
i) 16 to 20,393,306,207,D,0,D,0,D,D
j) 21 to 25,324,217,134,D,D,0,0,0,0
k) 26+,281,190,D,149,D,D,0,D,D
l) Left Censored,184,90,87,D,D,0,0,0,0
m) ALL,"5,234","3,055","1,659","3,547","2,176","1,449",0,0,0
,           2012,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0,0,0,0,0,D,,D,
b) 1,753,337,223,427,D,D,0,D,
c) 2,424,144,D,0,0,D,0,D,
d) 3,322,201,249,262,D,D,D,D,D
e) 4,373,187,D,D,0,D,0,D,
f) 5,400,243,182,278,0,0,,D,D
g) 6 to 10,"1,173",638,590,371,D,D,0,D,D
h) 11 to 15,622,371,351,564,0,0,0,D,D
i) 16 to 20,322,252,140,D,D,0,0,D,D
j) 21 to 25,430,272,229,D,D,0,0,0,0
k) 26+,330,180,134,D,D,0,0,0,0
l) Left Censored,192,141,222,D,D,0,0,0,0
m) ALL,"5,341","2,966","2,647","2,808","1,664","1,296",739,0,0
